TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e002627,동화카라반캠핑장,1,5,Y,,,4,,주식회사지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-06-03 08:45,1,136980,숙박비
e_e002633,여유당,0,6,Y,,,6,,,경기 여주시 강천면 원양1로 822,경기 여주시 강천면 도전리 655-1,,,,5,370000,
e_e002638,보코서울강남,0,1,Y,,,2,,,서울 강남구 도산대로 144,서울 강남구 논현동 6,,,,1,100000,
e_e002681,본모텔,1,2,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-12 23:41,1,30000,오류 본모텔
e_e002683,슬기로운 펜션,1,3,Y,,,3,,가평 슬기로운펜션,경기 가평군 가평읍 북한강변로 908-21,경기 가평군 가평읍 이화리 9-6,3216019,4182025031,2023-06-12 11:23,1,100000,숙박비
e_e002697,에어비앤비,1,7,Y,,,3,,에어비앤비,,,,,2023-05-10 10:30,1,133362,숙박비
e_e002697,화웬하우스HQ,0,7,Y,,,3,,,연남로1길 31,,,,,1,35000,
e_e002728,호텔 카누,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-04 17:35,1,90000,이천 호텔 카누 
e_e002728,호텔 카누,3,1,Y,,,2,,호텔카누,경기 이천시 신둔면 경충대로3041번길 12,경기 이천시 신둔면 수남리 81-3,4421069,4150031028,2023-06-24 22:20,1,30000,
e_e002740,메이필드호텔 서울,0,1,Y,,,4,,,서울 강서구 방화대로 94,서울 강서구 외발산동 426,,,,1,202000,
e_e002745,파티룸 슈기 스튜디오,0,11,Y,,,4,,,179-40 5층,,,,,5,150000,
e_e002753,에이스드라이브인무인텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-05 00:00,3,30000,포천 에이스 드라이브인 무인텔
e_e002754,레스케이프호텔,2,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-06 10:37,1,120920,HO-[매직프라이스]
e_e002763,나인트리 프리미어 로카우스 호텔 서울 용산,0,1,Y,,,2,,,서울 용산구 한강대로23길 25,서울 용산구 한강로3가 40-1050,,,,5,157000,
e_e002767,스카이리버펜션,0,3,Y,,,13,,,경기 가평군 청평면 북한강로 1588-7,,,,,5,500000,
e_e002770,코트야드 바이메리어트 서울타임스퀘어,1,1,Y,,,2,,(주)경방코트야드바이메리어트호텔,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-01 15:36,1,381123,
e_e002782,자일랜드글램핑,0,5,Y,,,4,,,경기 포천시 영북면 호국로4350번길 154-187,경기 포천시 영북면 자일리 7-1,,,,5,170000,
e_e002784,고덕역효성해링턴타워더퍼스트오피스텔,0,11,Y,,,1,,,서울 강동구 고덕로 262,서울 강동구 명일동 46-2,,,,1,103977,
e_e002800,일성남한강콘도&리조트,0,4,Y,,,4,,,경기 여주시 신륵로 5,경기 여주시 천송동 563-6,,,,1,60000,
e_e002812,에어비앤비 숙소,0,11,Y,,,2,,,신흥로11길 25,,,,,1,113219,
e_e002915,위드독애견펜션,0,3,Y,,,2,,,경기 연천군 미산면 노아로 670-66,경기 연천군 미산면 아미리 145-76,,,,5,159000,
e_e002923,글램파크 캠핑장,2,5,Y,,,6,,포천 글램파크캠핑장,경기 포천시 이동면 화동로 1925-47,경기 포천시 이동면 연곡리 935,3213050,4165038023,,1,229000,숙박비
e_e002935,킹덤키즈풀빌라,1,3,Y,,,6,,떠나요닷컴,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-06-06 14:33,1,690000,숙박비
e_e002937,스카이썬호텔,1,1,Y,,,2,,아고다,,,,,2023-06-09 00:00,1,80869,ICHEON SKY SUN HOTEL-숙박비
e_e002939,달빛정원펜션,0,3,Y,,,1,,,경기 가평군 상면 임초밤안골로 263,경기 가평군 상면 임초리 620-3,,,,1,329000,
e_e002940,하늘정원펜션,0,3,Y,,,10,,,경기 가평군 청평면 남이터길 23,경기 가평군 청평면 대성리 420-2,,,,5,380000,
e_e002957,난지캠핑장,1,5,Y,,,3,,,,,,,2023-06-17 00:00,1,1200000,레인보우 텐트
e_e002958,허브빌펜션,1,3,Y,,,3,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-09 00:00,3,74000,허브빌 펜션-숙박비
e_e002965,친척집,0,10,N,,,2,,,109번지,,,,,4,0,
e_e002976,신라스테이 서대문,1,1,Y,,,1,,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-11 13:40,1,109500,신라스테이 서대문 
e_e002986,에이스호텔,0,2,Y,,,2,,,경기 파주시 조리읍 통일로 170,경기 파주시 조리읍 봉일천리 60-15,,,,1,60000,
e_e003001,글래드 여의도,1,1,Y,,,2,,(주)타이드스퀘어투어비스,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008,1114016800,2023-06-02 13:58,1,131750,숙박비
e_e003001,글래드 여의도,2,1,Y,,,2,,투어비스,서울 중구 남대문로 78,,3101001,1114012600,2023-06-02 00:00,1,185000,글래드 여의도
e_e003002,큰삼촌농촌체험여행,0,8,Y,,,2,,,경기 양평군 청운면 신론로 358,경기 양평군 청운면 신론리 294-1,,,,5,180000,
e_e003004,호텔도노,1,1,Y,,,2,,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-16 17:46,1,110000,수원 도노1796호텔
e_e003017,돌체카사호텔,0,1,Y,,,2,,,경기 남양주시 조안면 북한강로989번길 4,경기 남양주시 조안면 삼봉리 10,,,,1,40000,
e_e003020,파로스관광호텔,1,1,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-08 11:16,1,90000,파로스 호텔
e_e003022,테이크호텔,1,1,Y,,,3,,소노인터내셔널,,,,,2023-05-24 19:11,1,250000,숙박비 [인피니티풀 무료] TAKE 4
e_e003023,해와달수상카바나빌리지,1,5,Y,,,4,,(주)펜션뱅크,강원특별자치도 춘천시 경춘로 2364,강원특별자치도 춘천시 온의동 513-3,3000120,5111012100,2023-06-08 13:44,1,27500,해와달수상카바나빌리지
e_e003033,골든튤립에버 용인호텔,1,1,Y,,,2,,골든튤립 에버 용인호텔,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,4409732,4146125027,2023-06-11 00:00,1,87360,숙박비
e_e003034,호텔 시엘로,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-13 16:00,3,63000,MO오션 디럭스트윈  
e_e003039,늘푸른쉼터 오토캠프장,0,5,Y,,,1,,,경기 가평군 설악면 어비산길 76,경기 가평군 설악면 가일리 140-1,,,,2,120000,
e_e003051,IMT모텔,1,2,Y,,,2,,종로아이엠티호텔,서울 종로구 수표로18가길 8,,4100193,1111015500,2023-06-24 13:24,3,80000,숙박비 
e_e003062,골든튤립에버 용인호텔,1,1,Y,,,2,,(주)트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,4166133,1168010800,2023-06-08 21:55,1,73997,골든튤립 에버 용인 호텔
e_e003071,호텔더캐슬 2호점,0,1,Y,,,2,,,서울 송파구 올림픽로32길 7-1,서울 송파구 방이동 36-18,,,,1,40000,
e_e003073,다온펜션,0,3,Y,,,8,,,경기 가평군 조종면 운악청계로371번길 85,경기 가평군 조종면 신상리 262-52,,,,4,369000,
e_e003073,다온펜션,1,3,Y,,,8,,,,,,,2023-06-09 20:38,3,349000,다온(독채/단체) 숙박비
e_e003079,호텔JJ,0,1,N,,,2,,,경기 수원시 팔달구 권광로175번길 25,경기 수원시 팔달구 인계동 1044-17,,,,4,0,
e_e003080,양평더휴글램핑장,0,5,Y,,,1,,,경기 양평군 옥천면 옥천체육공원길 4,경기 양평군 옥천면 옥천리 514-1,,,,5,209000,
e_e003080,양평더휴글램핑장,1,5,Y,,,1,,양평 더휴 글램핑장,경기 양평군 옥천면 옥천체육공원길 4,경기 양평군 옥천면 옥천리 514-1,4452007,4183034021,2023-05-27 18:39,3,209000,카바나3호-숙박비
e_e003102,더블트리 바이 힐튼 서울 판교,0,1,Y,,,2,,,경기 성남시 분당구 백현로 26,경기 성남시 분당구 정자동 3-2,,,,1,264650,
e_e003107,라마다용인호텔,1,1,Y,,,4,,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762,1168010500,2023-06-09 00:00,1,104010,디럭스 프리미어 트윈
e_e003109,슈가풀빌라&스파글램핑,1,3,Y,,,4,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-08 00:00,3,276230,숙박비
e_e003115,취옹예술관,0,6,Y,,,4,,,경기 가평군 상면 수목원로 300,경기 가평군 상면 행현리 563,,,,1,150000,
e_e003120,원더풀글램핑앤카라반,0,5,Y,,,2,,,임초반암골로 117-27,,,,,3,249000,
e_e003126,채송화하우스,0,3,Y,,,3,,,경기 가평군 북면 가화로 1420-60,경기 가평군 북면 제령리 641,,,,5,205000,
e_e003143,H에비뉴 건대점,1,1,Y,,,1,,에이치에비뉴호텔,서울 광진구 동일로 156,,3000001,1121510700,2023-06-30 10:17,1,135000,숙박비 
e_e003150,율곡관광농원 오토캠핑장,1,5,Y,,,2,,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,3100021,1114010200,2023-06-10 16:51,1,50000,[율곡]오토캠핑 파쇄석
e_e003156,라마다앙코르바이윈덤 김포한강호텔,1,1,Y,,,1,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-11 00:00,3,100000,라마다 앙코르 바이 윈덤 김포 한강 호텔
e_e003159,플라자CC 용인,0,4,N,,,5,,,경기 용인시 처인구 남사읍 봉무로153번길 79,경기 용인시 처인구 남사읍 통삼리 1-1,,,,4,0,
e_e003162,호텔페이토 삼성,0,1,Y,,,1,,,서울 강남구 테헤란로87길 9,서울 강남구 삼성동 158-13,,,,1,166858,
e_e003172,호텔리베라,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-13 00:00,3,89729,호텔 리베라 청담
e_e003175,편안하개펜션,0,3,Y,,,4,,,경기 양평군 양동면 양서북로 593-20,,,,,4,30000,
e_e003184,물왕숲캠핑파크,0,5,Y,,,2,,,경기 시흥시 동서로 706-90,경기 시흥시 물왕동 341-11,,,,1,77000,
e_e003190,한화리조트 산정호수안시,1,4,Y,,,2,,한화리조트,,,,,2023-03-24 13:57,3,60000,숙박비
e_e003196,오라카이 송도파크호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-11 20:35,3,146000,HO-[쿨서머-나이트타임 
e_e003198,브라운도트 용인점,1,1,Y,,,3,,용인 브라운도트,경기 용인시 처인구 금령로106번길 5,경기 용인시 처인구 김량장동 99-2,4409109,4146110100,2023-06-11 21:23,3,150000,숙박비
e_e003202,호텔하우스,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-17 19:49,1,179000,가평 하우스(HAUS) 
e_e003210,헤이리힐스타운하우스,1,3,Y,,,2,,에어비앤비,,,,,2023-06-11 22:22,1,202177,숙박비
e_e003212,오라카이 송도파크호텔,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-14 22:14,1,68900,오라카이 송도파크
e_e003227,킹덤키즈풀빌라,1,3,Y,,,6,,킹덤키즈풀빌라리조트 주식회사,경기 가평군 설악면 미사리로 614-28,,3216014,4182031026,2023-06-26 15:13,1,110000,
e_e003227,킹덤키즈풀빌라,2,3,Y,,,6,,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-05-25 12:22,1,400000,1201호 바나나1층 
e_e003235,인디어라운드,0,5,Y,,,5,,,경기 이천시 이섭대천로941번길 49-44,,,,,5,270000,
e_e003237,까사펜션,1,3,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-15 12:23,1,109000,포천 까사펜션
e_e003245,SR호텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-10 00:01,1,122000,SR 호텔 서울 마곡
e_e003267,화적연펜션,1,3,Y,,,2,,포천 화적연펜션,경기 포천시 영북면 북원로255번길 9-41,,4439224,4165039022,2023-07-01 00:00,1,197262,숙박비 
e_e003272,휴랜드관광농원,1,3,Y,,,6,,휴랜드관광농원,경기 포천시 이동면 금강로 6159-25,경기 포천시 이동면 도평리 509-1,3000121,4165038022,2023-04-15 15:26,1,370000,숙박비
e_e003275,감성스테이,0,5,Y,,,3,,,경기 가평군 청평면 남이터길 52-35,경기 가평군 청평면 대성리 산 185-243,,,,1,90000,
e_e003278,은대리쉼나루,0,3,Y,,,3,,,경기 연천군 전곡읍 평화로940번길 200,경기 연천군 전곡읍 은대리 49-1,,,,3,90000,
e_e003280,또바기스파글램핑,1,5,Y,,,2,,또바기 애견동반  글램핑 펜션,경기 가평군 북면 멱골로 205-10,,3216010,4182035021,2023-06-18 00:00,1,159000,숙박비
e_e003285,깊은산계곡산장,1,8,Y,,,2,,깊은산계곡산장,경기 가평군 북면 화악산로 1359-15,경기 가평군 북면 화악리 1072-4,3000144,4182035023,2023-06-27 09:18,1,70000,숙박비
e_e003289,경기 김포시 김포한강9로 80 다온프라자 7층,0,1,Y,,,2,,,캘리포니아 호텔,,,,,1,90000,
e_e003291,더스틸펜션,1,3,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-13 00:00,1,68000,가평 더스틸(마운틴뷰)
e_e003293,대부도펜션밸리 레이나펜션,1,3,Y,,,7,,대부도펜션밸리,경기 안산시 단원구 부흥로 249-13,경기 안산시 단원구 대부남동 3-480,3191030,4127311200,2023-04-01 10:30,1,550000,숙박비
e_e003296,산마루캠핑장,1,5,Y,,,2,,포천 산마루캠핑장,경기 포천시 이동면 금강로 6584-20,,3000121,4165038022,2023-06-20 21:07,3,109000,숙박비 
e_e003300,숙소,1,7,Y,,,2,,에어비앤비,,,,,2023-06-11 21:53,1,110380,숙박비 
e_e003300,스파이키하우스 흑석점,1,7,N,,,2,,스파이키하우스,서울 동작구 흑석로9길 10,서울 동작구 흑석동 190-11,4157665,1159010500,2023-06-18 23:57,1,25400,
e_e003311,남한강썬밸리호텔,1,1,Y,,,2,,주식회사 카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,2023-06-08 12:23,1,141554,
e_e003326,카사레스펜션,1,3,Y,,,4,,아고다,,,,,2023-06-14 00:00,1,120967,가평 카사레스펜션 
e_e003328,용문산자연휴양림,1,5,Y,,,1,,용문산자연휴양림,경기 양평군 양평읍 경강로 2401,,3000145,4183025028,2023-06-19 14:58,1,3000,
e_e003328,용문산자연휴양림,3,5,Y,,,1,,양평공사,경기 양평군 양평읍 경강로 2403,경기 양평군 양평읍 대흥리 505-11,3000145,4183025028,2023-06-14 14:05,1,10000,
e_e003329,서울신라호텔,1,1,Y,,,7,,웹투어,서울 종로구 인사동5길 29,서울 종로구 인사동 194-27,4100254,1111013600,2023-05-15 15:29,1,352000,서울신라호텔 숙박비
e_e003331,아이섬풀글램핑,0,5,Y,,,5,,,경기 가평군 북면 꽃넘이길 115-115,경기 가평군 북면 제령리 613-1,,,,1,98500,
e_e003332,리버마운틴펜션,1,3,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-15 16:14,3,147660,가평 리버마운틴펜션
e_e003335,건대입구역자이엘라오피스텔,0,11,Y,,,2,,,서울 광진구 능동로 87,서울 광진구 자양동 2-2,,,,2,138766,
e_e003336,Si호텔,1,2,Y,,,2,,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-29 10:09,1,44000,독산 SI호텔
e_e003341,서울신라호텔,1,1,Y,,,2,,(주)호텔신라,서울 중구 동호로 249,,3005001,1114014400,2023-06-25 00:00,1,112000,숙박비
e_e003342,라퓨타리조트,1,3,Y,,,2,,가평 라퓨타 리조트,경기 가평군 가평읍 북한강변로 576,경기 가평군 가평읍 금대리 309-7,3216019,4182025034,2023-06-21 00:00,1,143100,숙박비 
e_e003349,호텔플렉스,1,2,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-23 00:16,3,35000,수원(인계동) 호텔 플렉스
e_e003356,사나사,1,11,Y,,,2,,사나사,경기 양평군 옥천면 사나사길 329,,4451585,4183034022,2023-06-12 10:14,1,30000,템플스테이-숙박비
e_e003357,스타즈호텔 동탄점,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-02 00:00,3,68000,스타즈 호텔 동탄
e_e003360,동화카라반캠핑장,0,5,Y,,,4,,,경기 가평군 가평읍 가화로 440-151,경기 가평군 가평읍 마장리 395-20,,,,1,199900,
e_e003369,스타즈호텔 동탄점,1,1,Y,,,2,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-07-01 00:00,1,72000,스타즈 호텔 동탄-숙박비
e_e003371,호텔 나루 서울 엠갤러리,1,1,Y,,,2,,주식회사 트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,4166133,1168010800,2023-06-27 22:30,1,430509,호텔나루 서울엠갤러리 앰배서더
e_e003380,밀리오레호텔 명동,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-04 00:00,1,130000,밀리오레 호텔 서울 명동
e_e003386,에일린펜션,0,3,Y,,,2,,,경기 가평군 가평읍 태봉두밀로 522-72,경기 가평군 가평읍 두밀리 337,,,,1,184300,
e_e003388,풀빌라앤글램핑랜드,1,5,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-16 00:02,1,167000,가평 풀빌라&글램핑랜드
e_e003400,알맹이캠핑장,0,5,Y,,,2,,,경기 포천시 내촌면 금강로3046번길 106,경기 포천시 내촌면 신팔리 338-6,,,,4,0,
e_e003402,호텔라와,1,1,Y,,,2,,종로 호텔라와,서울 종로구 수표로26길 3,서울 종로구 낙원동 135-1,4100197,1111013700,2023-06-21 09:46,3,50000,숙박비
e_e003409,M모텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-17 00:00,3,45000,사당 M
e_e003411,라마다용인호텔,1,1,Y,,,3,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-14 00:00,3,196900,라마다용인호텔
e_e003417,호텔식스티,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-05 00:00,3,110000,신천 식스티
e_e003431,탑클라우드호텔 수원점,0,1,Y,,,2,,,경기 수원시 장안구 수성로350번길 13,경기 수원시 장안구 영화동 305-1,,,,1,70000,
e_e003439,테이크호텔,1,1,Y,,,2,,아고다,,,,,2023-07-04 02:34,1,127316,숙박비
e_e003440,너리굴문화마을,0,3,Y,,,3,,,경기 안성시 보개면 너리굴길 100,경기 안성시 보개면 신장리 63-1,,,,3,150000,
e_e003442,레스트호텔,1,1,Y,,,2,,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-14 17:29,1,45000,김포 레스트호텔 
e_e003463,한화리조트 용인베잔송,0,4,Y,,,2,,,경기 용인시 처인구 남사읍 봉무로153번길 79,,,,,1,60000,
e_e003465,SL모텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-16 16:36,3,60000,영등포구청역 SL
e_e003471,취옹예술관,1,6,Y,,,2,,가평 취옹예술관,경기 가평군 상면 수목원로 300,,3216056,4182033023,2023-06-15 00:00,3,120000,숙박비
e_e003472,라마다인천호텔,1,1,Y,,,2,,야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,,1,129000,라마다 인천
e_e003475,테이크호텔,1,1,Y,,,3,,야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-18 00:00,1,165000,테이크호텔  광명
e_e003486,노블글램핑,1,5,Y,,,3,,주식회사비즈온네트웍스,강원특별자치도 춘천시 춘주로 54,강원특별자치도 춘천시 온의동 107,3218036,5111012100,2023-06-03 18:37,1,99000,당일치기/숙박불가1-감성카바나A
e_e003502,일곱난쟁이,0,3,Y,,,3,,,경기 가평군 상면 녹수계곡로 41,경기 가평군 상면 덕현리 345-4,,,,3,59000,
e_e003506,라마다프라자 수원호텔,1,1,Y,,,5,,AGODA_NICE,,,,,2023-06-28 02:49,1,291622,숙박비
e_e003514,그랜드하얏트서울,1,1,Y,,,2,,그랜드 하얏트 서울,서울 용산구 소월로 322,서울 용산구 한남동 747-7,3101018,1117013100,2023-06-17 11:34,3,568700,숙박비 
e_e003515,동생 집,0,10,Y,,,1,,,금신로 276 106동 903호,,,,,4,0,
e_e003518,골든튤립에버 용인호텔,1,1,Y,,,1,,골든튤립 에버용인 호텔,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,4409732,4146125027,2023-06-17 13:29,3,96400,HO-디럭스더블
e_e003561,레드펜션 본관,0,3,Y,,,2,,,경기 가평군 가평읍 태봉두밀로 269-64,경기 가평군 가평읍 하색리 778-28,,,,5,90000,
e_e003570,호텔 U5,1,1,Y,,,1,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-13 16:00,3,49500,HO파격특가 퀸A
e_e003572,호텔스카이파크킹스타운 동대문점,1,1,Y,,,2,,아고다,,,,,2023-06-20 00:00,1,86857,호텔스카이파크 킹스타운 동대문-숙박비
e_e003576,비클래시 북한강점,1,3,Y,,,2,,,,,,,2023-06-15 00:02,3,159000,
e_e003589,가평용추계곡별천지펜션,0,3,Y,,,6,,,경기 가평군 가평읍 용추로 508-36,경기 가평군 가평읍 승안리 631-4,,,,1,216000,
e_e003591,콘래드 서울,1,1,Y,,,2,,콘래드 서울 호텔,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23,3118002,1156011000,2023-06-24 00:00,1,0,
e_e003603,한화리조트 산정호수안시,1,4,Y,,,4,,한화호텔앤드리조트(주)/산정호수,경기 포천시 영북면 산정호수로 402,경기 포천시 영북면 산정리 454-4,3213016,4165039023,2023-07-09 10:40,1,152700,숙박비
e_e003617,라이브러리스테이 지지향,0,7,Y,,,2,,,경기 파주시 회동길 145,경기 파주시 문발동 524-3,,,,1,110000,
e_e003632,오라호텔,1,2,Y,,,2,,,,,,,2023-06-22 14:20,1,0,MO-스탠다드 숙박비
e_e003640,헤라모텔,0,2,Y,,,2,,,서울 광진구 동일로 335,서울 광진구 중곡동 611-1,,,,1,50000,
e_e003663,쉐라톤그랜드 인천호텔,0,1,Y,,,3,,,인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,,,,1,427380,
e_e003673,소도호텔,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-07 00:00,3,100000,파주 소도호텔
e_e003700,아마존게스트하우스,0,7,Y,,,1,,,서울 용산구 녹사평대로26가길 25,서울 용산구 이태원동 79-59,,,,5,25000,
e_e003716,크리스하우스,0,3,Y,,,2,,,경기 가평군 가평읍 북한강변로 360-91,,,,,5,70000,
e_e003721,도그더왈츠펜션,1,3,Y,,,6,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-31 15:22,1,379000,숙박비
e_e003724,파라스파라 서울,1,1,Y,,,2,,정상북한산리조트,서울 강북구 삼양로 689,서울 강북구 우이동 346,3005041,1130510400,2023-06-29 15:05,1,255000,
e_e003726,이지캠핑장,0,5,Y,,,4,,,경기 가평군 설악면 유명로 2110,경기 가평군 설악면 회곡리 247,,,,4,150000,
e_e003727,호텔루엠 안성점,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-23 05:33,1,50000,안성 호텔 루엠
e_e003749,노마드호텔,0,1,Y,,,2,,,경기 안성시 보개면 보개원삼로 492,경기 안성시 보개면 기좌리 43-3,,,,1,45000,
e_e003758,호텔맥,1,2,Y,,,3,,신촌MAC,서울 서대문구 연세로2길 46,서울 서대문구 창천동 20-40,4136234,1141011600,2023-06-24 00:00,3,120000,숙박비
e_e003761,가족 집,0,10,N,,,2,,,안평로115번길 94,,,,,4,0,
e_e003765,Q호텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-06 00:40,1,66000,숙박비
e_e003773,노블글램핑,1,5,Y,,,2,,노블글램핑,경기 포천시 군내면 청군로 2800,경기 포천시 군내면 직두리 154-16,3213060,4165031026,2023-06-30 00:00,1,119000,카라반C6(마운틴뷰)
e_e003777,서머셋팰리스 서울,0,1,Y,,,2,,,서울 종로구 율곡로2길 7,,,,,4,170000,
e_e003781,호텔마루,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-20 23:46,1,45000,MO 숙박비
e_e003783,포포인츠바이쉐라톤 수원호텔,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-05 00:37,1,212000,포포인츠 바이 쉐라톤
e_e003792,궁호텔,2,2,Y,,,6,,AGODA_NICE,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,,1,49174,숙박비
e_e003795,저스트스테이호텔 왕십리역점,1,2,Y,,,2,,왕십리 저스트스테이-왕십리역점,서울 성동구 왕십리로22길 12-1,서울 성동구 도선동 92,4109437,1120010400,2023-06-24 16:12,1,20600,숙박비
e_e003797,에어비앤비,0,11,Y,,,2,,,국원말길 42-9,,,,,1,98200,
e_e003808,글래드 여의도,1,1,Y,,,2,,트립비토즈,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,2023-06-03 16:10,1,105240,숙박비
e_e003819,라마다용인호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-30 16:44,1,103300,라마다용인호텔 
e_e003821,테이크호텔,0,1,N,,,2,,,경기 광명시 신기로 22,경기 광명시 일직동 512-3,,,,3,150000,
