TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e006424,2308050003,2,0,0,1,2,6608600219,(직)GLGK 오프라인,서울 중구 퇴계로12길 59,서울 중구 회현동1가 130-1,4103324,1114012100,2023-08-05 00:00,3,123500,컬러 캠프캡;블랭크 컬러 슬리브리스;베이직 티셔츠 세트;썸머 버킷햇,
e_e006424,2308050004,2,0,0,1,2,,포켓몬 카드샵,서울 용산구 한강대로21나길 17,서울 용산구 한강로3가 40-999,4106416,1117012800,2023-08-05 13:04,1,85800,스칼렛&바이올렛;포켓몬스토어 Poke;봉제인형 pokemon;봉투 - 소;봉투 - 중,
e_e006424,2308050005,1,0,0,1,2,1068103487,팝퍼블,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,4106418,1117012800,2023-08-05 13:10,1,24800,롤케이크;팝콘 아이스크림;치킨버거세트,
e_e006424,2308050007,1,0,0,0,2,,스타벅스 수서역사거리점,,,,,,1,12600,,1168011500
e_e006432,2308050003,1,0,0,1,3,6781501204,한울공원편의점,경기 시흥시 해송십리로 61,경기 시흥시 배곧동 307,3350758,4139013500,2023-08-05 11:04,1,3500,,
e_e006432,2308050003,1,0,0,2,3,6781501204,한울공원편의점,경기 시흥시 해송십리로 61,경기 시흥시 배곧동 307,3350758,4139013500,2023-08-05 14:05,1,13900,보성홍차아이스티;나랑드사이다;코카콜라500;환타오렌지;컵얼음,
e_e006432,2308050003,1,0,0,3,3,6781501204,한울공원편의점,경기 시흥시 해송십리로 61,경기 시흥시 배곧동 307,3350758,4139013500,2023-08-05 14:56,1,17500,,
e_e006432,2308050003,1,0,0,4,3,6781501204,한울공원편의점,경기 시흥시 해송십리로 61,경기 시흥시 배곧동 307,3350758,4139013500,2023-08-05 15:18,1,14300,,
e_e006432,2308050003,3,1,1,1,3,1168119948,배곧한울공원 해수체험장,경기 시흥시 시청로 20,,3199068,4139012900,2023-08-05 09:37,1,18000,입장권,
e_e006432,2308050003,1,3,3,0,3,,양자강,서촌상가2길 38  109~110호,,,,,1,86000,,4139013200
e_e006432,2308050004,2,1,1,1,3,1398110028,G마트,인천 남동구 백범로 239,인천 남동구 만수동 904-1,3153084,2820010300,2023-08-05 18:56,1,87290,왕!!신고배/행사;거봉(4수)4입;쿨피스;팩느타리1팩;일반봉지깻잎 3입,
e_e006439,2308130004,1,0,0,1,6,8364000778,무수아취,서울 도봉구 도봉로169길 249,,4127168,1132010800,2023-08-13 13:16,1,165500,아이시스;트레비 라임;소세지세트;모듬구이 세트;한돈목살,
e_e006439,2308130005,1,0,0,1,6,6153500653,카페도영,서울 도봉구 도봉산길 65-11,서울 도봉구 도봉동 411-1,4127198,1132010800,2023-08-13 14:18,1,42400,I) 팥빙수;H) 아메리카노;I) 아메리카노;H) 자몽차;H) 유자차,
e_e006439,2308130007,1,0,0,1,6,1281934886,메이유러피안다이닝,서울 도봉구 도봉로169길 202,서울 도봉구 도봉동 470-3,4127168,1132010800,2023-08-13 18:10,1,137000,포르치니 파스타;연어 자몽 샐러드;리코타 가든 샐러드;마르게리따;새우 관자 오일 파스타,
e_e006446,2308140002,1,0,0,1,2,1068682871,이케아코리아,경기 고양시 덕양구 권율대로 420,경기 고양시 덕양구 도내동 1003,3192101,4128110500,,1,21200,레몬스파클링;돼지고기 스테이크;빵_마늘;닭추가;소스팩,
e_e006446,2308140003,1,0,0,1,2,3077600323,제레미20스타필드,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,2023-08-14 19:33,1,39800,모둠우육탕면;홍콩식 고기덮밥;소룡포샘플러(6P);콜라,
e_e006447,2308060003,1,4,4,1,2,7833700979,먹깨비 김밥,경기 수원시 장안구 서부로 2129-1,경기 수원시 장안구 율전동 291,3012005,4111113200,2023-08-06 12:24,1,2500,,
e_e006447,2308060004,2,0,0,1,2,1078657147,(주)아성다이소,서울 강남구 남부순환로 2748,서울 강남구 도곡동 463,2000003,1168011800,2023-08-06 12:55,1,12000,휴대용튜브용기(3개입/SET);투 포켓 메쉬파우치;4스텝 샤워키트;스마트폰 방수팩(파우치형),
e_e006447,2308060005,1,0,0,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,2023-08-06 15:40,1,12400,점보갈릭치킨;훈제소시지,
e_e006447,2308060005,2,1,1,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-08-06 14:34,3,16000,자켓일반 ,
e_e006448,2308120002,1,0,0,1,11,3101163742,오매김밥,경기 과천시 별양상가2로 35,경기 과천시 별양동 91,3195022,4129010900,2023-08-12 11:29,1,39000,,
e_e006448,2308120003,2,3,3,1,11,1068660426,서울대공원캠핑장마트,경기 과천시 대공원광장로 102,경기 과천시 막계동 159-1,3195012,4129010400,2023-08-12 14:39,1,6400,제로후르츠젤리;코)코카콜라;오랑지나,
e_e006452,2308150003,3,1,1,1,2,1358304533,공원녹지사업소,경기 수원시 권선구 수인로 126,,3000064,4111313100,2023-08-15 11:16,1,8000,입장권,
e_e006452,2308150003,3,1,1,2,2,1248211056,수원도시공사,경기 수원시 장안구 일월로 61,,3175040,4111113300,2023-08-15 11:33,1,2000,주차비 ,
e_e006452,2308150003,1,2,2,1,2,2608600213,맥도날드,서울 강동구 양재대로 1587,서울 강동구 천호동 31-10,2000006,1174010900,2023-08-15 09:19,1,8800,에그 맥머핀/세트,
e_e006452,2308150004,1,2,2,1,2,6813000811,세븐일레븐,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-08-15 12:11,1,800,한국)몽베스트생수,
e_e006452,2308150005,1,0,0,1,2,1248128579,수원애경역사(주),경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-08-15 13:41,1,85000,다쯔미 ,
e_e006452,2308150006,1,0,0,1,2,2808501994,르빵드파리앤 브런치하우스,경기 수원시 팔달구 신풍로63번길 3-1,,4328215,4111513100,2023-08-15 15:03,1,12700,I.카페라떼;수제밀크티,
e_e006452,2308150009,3,0,0,1,2,2388700310,주식회사  플라잉수원,경기 수원시 팔달구 경수대로 683,경기 수원시 팔달구 지동 253-6,2012008,4111513900,2023-08-15 17:50,1,40000,이용권 ,
e_e006452,2308150009,1,1,1,1,2,5758502004,GS25,경기 수원시 팔달구 화서문로 48,경기 수원시 팔달구 신풍동 42-1,3174017,4111513000,2023-08-15 16:40,1,1000,ICIS에코,
e_e006452,2308150009,1,1,1,2,2,7982001481,산강약국,경기 수원시 팔달구 화서문로 24,경기 수원시 팔달구 신풍동 116-43,3174017,4111513000,2023-08-15 17:13,1,1200,,
e_e006458,2308120002,1,0,0,2,2,6308602370,달마시안,서울 강남구 압구정로42길 42,서울 강남구 신사동 634-17,4166523,1168010700,2023-08-12 16:35,1,62000,스텔라;달마시안 김치볶음밥;쉬림프로제파스타,
e_e006458,2308120004,1,0,0,2,2,6078541677,미뉴트 빠삐용,서울 강남구 도산대로51길 37,서울 강남구 신사동 657-26,4166282,1168010700,2023-08-12 17:32,1,18300,(SET)딥초코&츄러스;아메리카노(ICE);코르타도,
e_e006460,2308190002,1,0,0,1,2,5281001544,페페그라노,서울 노원구 공릉로32길 5,서울 노원구 공릉동 333-16,4130008,1135010300,2023-08-19 12:54,1,32000,페페그라노;크림뇨끼,
e_e006460,2308190004,1,0,0,1,2,6786600376,베비아모,서울 노원구 동일로184길 37,서울 노원구 공릉동 513-47,4130179,1135010300,2023-08-19 13:56,1,11000,로마노;피에노;에스프레소;콘판나,
e_e006460,2308190005,1,0,0,1,2,4107006242,오후베이커리,서울 노원구 동일로178길 39-30,서울 노원구 공릉동 586-7,4130174,1135010300,2023-08-19 14:11,1,25600,올리브;피타치즈케이크;복숭아쇼트,
e_e006460,2308190006,2,0,0,1,2,7562101295,화단과자점,서울 노원구 동일로178길 59-25,서울 노원구 공릉동 587-6,4130174,1135010300,2023-08-19 14:40,1,13000,말차밤밭;딸기홍차티라미단지,
e_e006463,2308190003,1,0,0,1,2,1440161380,진우동,경기 성남시 분당구 황새울로335번길 8,경기 성남시 분당구 서현동 260-4,4340472,4113510500,2023-08-19 12:15,1,18500,,
e_e006463,2308190004,3,0,0,1,2,,CGV,경기 성남시 분당구 서현로180번길 19,경기 성남시 분당구 서현동 256,4340224,4113510500,2023-08-19 12:53,1,0,관람권,
e_e006463,2308190004,3,0,0,2,2,,CGV,경기 성남시 분당구 서현로180번길 19,경기 성남시 분당구 서현동 256,4340224,4113510500,2023-08-19 00:00,3,30000,영화 관람권 ,
e_e006463,2308190006,1,0,0,1,2,1293322337,돈파스타,경기 성남시 분당구 황새울로342번길 11,,4340474,4113510500,2023-08-19 18:38,1,56000,모르타델라;밀라네제,
e_e006474,2308060003,1,0,0,1,3,2261507972,꼬예뜰,경기 양평군 단월면 고북길 215-46,경기 양평군 단월면 산음리 785,4451075,4183036029,2023-08-06 00:00,1,140000,능이백숙;표고가루,
e_e006474,2308060004,3,1,1,1,3,3058304961,산음 자연휴양림,경기 양평군 단월면 고북길 347,경기 양평군 단월면 산음리 산 124,4451075,4183036029,2023-08-06 12:55,1,6000,입장권,
e_e006474,2308060005,1,0,0,2,3,1328211120,재단법인세미원,경기 양평군 양서면 양수로 93,경기 양평군 양서면 용담리 428-8,3217017,4183033022,2023-08-06 14:49,1,4000,,
e_e006474,2308060005,3,2,2,1,3,1328211120,(재)세미원,경기 양평군 양서면 양수로 93,경기 양평군 양서면 용담리 428-8,3217017,4183033022,2023-08-06 14:47,1,15000,입장권,
e_e006474,2308060006,1,0,0,1,3,5482201070,만경,경기 양평군 양서면 두물머리길 123,경기 양평군 양서면 양수리 707-3,4451350,4183033021,2023-08-06 15:43,1,12500,유자차HOT;레몬아이스티 ,
e_e006474,2308060006,1,2,2,1,3,3818101789,(주)두머리,경기 양평군 양서면 두물머리길 103-8,경기 양평군 양서면 양수리 781,4451350,4183033021,2023-08-06 16:21,1,4000,,
e_e006483,2308070004,1,0,0,1,1,1648101879,주식회사 브로든커피컴퍼니,경기 하남시 덕풍로81번길 12,경기 하남시 덕풍동 224-10,4406083,4145010800,2023-08-07 12:01,1,4500,ICE 응고아메,
e_e006483,2308070005,1,0,0,1,1,3570702577,우리동네 스시신조,경기 하남시 미사강변대로226번길 54,경기 하남시 망월동 976-6,4851273,4145010900,2023-08-07 13:38,1,9450,회전초밥,
e_e006486,2308200003,1,0,0,0,3,,공리훠궈짬뽕청담정,50-3,,,,,1,54000,,1168010400
e_e006486,2308200004,2,0,0,1,3,1128115877,마리오쇼핑(주),서울 금천구 디지털로 185,서울 금천구 가산동 60-22,3000026,1154510100,2023-08-20 15:48,1,79000,미소페 일반품목 ,
e_e006486,2308200004,2,0,0,2,3,1128115877,마리오쇼핑 주식회사,서울 금천구 디지털로 185,서울 금천구 가산동 60-22,3000026,1154510100,2023-08-20 14:36,1,183400,레노마셔츠 일반품목,
e_e006489,2308090006,1,0,0,2,1,5198103043,(유)참다정,서울 동대문구 약령중앙로 26,,3105007,1123010300,2023-08-09 10:35,1,11500,쌍화차 (H) + 화과;음료변경 ,
e_e006489,2308090011,1,0,0,0,1,,스타벅스 서울타워점,산1-3,,,,,4,7300,,1117010200
e_e006489,2308090012,1,0,0,2,1,7928501726,스태프핫도그,서울 용산구 남산공원길 105,서울 용산구 용산동2가 산 1-3,4103024,1117010200,2023-08-09 13:15,1,7600,플레인 세트,
e_e006489,2308090015,2,1,1,2,1,1018206773,세종문화회관,서울 종로구 세종대로 175,,2005001,1111011900,2023-08-09 16:29,1,8000,프로그램북,
e_e006489,2308090017,1,0,0,2,1,7234500986,미드템포,서울 중구 동호로25길 5,서울 중구 장충동2가 193-240,4103104,1114014400,2023-08-09 18:35,1,8500,로마노;티라미수,
e_e006491,2308140003,1,0,0,1,3,6785900169,셀렉티드펫,경기 김포시 대곶면 덕포진로 18,경기 김포시 대곶면 대명리 362-3,3209040,4157034033,2023-08-14 11:15,1,43900,버섯크림리조또;피쉬 앤칩스,
e_e006491,2308140004,1,0,0,1,3,5388702071,수산공원(카페),경기 김포시 대곶면 대명항1로 52,,3209037,4157034033,2023-08-14 12:56,1,22000,,
e_e006491,2308140006,1,0,0,1,3,5468701904,킴스클럽,서울 양천구 목동동로 309,서울 양천구 목동 917-6,3114001,1147010200,2023-08-14 17:43,1,16500,만권화밥(신) 카드,
e_e006491,2308140006,1,0,0,2,3,5468701904,킴스클럽,서울 양천구 목동동로 309,서울 양천구 목동 917-6,3114001,1147010200,2023-08-14 17:41,1,7500,할매손 충무김밥,
e_e006492,2308070002,1,0,0,1,2,8081102602,본가손만두,경기 광주시 남한산성면 남한산성로 803,경기 광주시 남한산성면 산성리 1052-1,3211029,4161037021,2023-08-07 15:41,1,26000,얼큰만두전골,
e_e006492,2308070006,1,0,0,1,2,4695000223,코코밸리 더 카페,경기 광주시 남한산성면 남한산성로 259,,3211029,4161037026,2023-08-07 17:08,1,11600,아메리카노(ICE),
e_e006495,2308060003,1,1,1,0,1,,데이롱카페 역삼직영,역삼동 702-2,,,,,1,2100,,1168010100
e_e006495,2308060004,3,0,0,1,1,,선릉.정릉,서울 강남구 선릉로100길 1,,4166438,1168010500,2023-08-06 00:00,1,1000,입장권,
e_e006495,2308060004,2,4,4,1,1,2395900232,GS25,서울 강남구 테헤란로63길 17,서울 강남구 삼성동 140-35,4166750,1168010500,2023-08-06 12:17,1,7000,비닐장우산블랙,
e_e006495,2308060005,1,0,0,1,1,1108601315,(주)DCT네트웍스,서울 강남구 선릉로96길 5-16,서울 강남구 삼성동 140-13,4166504,1168010500,2023-08-06 13:10,1,16000,아메리칸 SET,
e_e006497,2308140002,1,0,0,1,3,3410501166,베트남이랑,서울 서초구 서초대로77길 15,,4163435,1165010800,2023-08-14 13:34,1,34800,나시고랭 SET;우삼겹 쌀국수(M),
e_e006497,2308140003,2,0,0,1,3,1028111670,교보문고,서울 종로구 종로63나길 1-1,,4100365,1111017500,2023-08-14 15:12,1,27000,"제트스트림 다색 리필ML(0.5)/SXR-ML/블랙;NEW 제트스트림 3색 507/SXE3-507-05/아이스;제트스트림 2&1(0.5)/MSXE3-500/화이트;미래 수능샤프/지우개,샤프심혼합세트;제트스트림 다색 리필(0.5)/SXR-80/블랙",
e_e006497,2308140004,1,0,0,1,3,1248724823,(주)애플하우스분식,서울 동작구 동작대로27다길 29,서울 동작구 사당동 138-4,4157122,1159010700,2023-08-14 17:52,1,23500,,
e_e006497,2308140005,1,0,0,1,3,,,,,,,2023-08-14 00:00,1,13500,딸기마스카포네,
e_e006497,2308150002,2,0,0,1,3,1168147798,(주)지오다노,서울 서초구 강남대로65길 1,서울 서초구 서초동 1306,4163029,1165010800,2023-08-15 11:38,1,114000,LSE BRMDA(VLM);PLO SS OVRSZ PRNT PLO,
e_e006497,2308150003,1,0,0,1,3,,파이브 가이즈,서울 서초구 강남대로 435,서울 서초구 서초동 1305-5,2102001,1165010800,2023-08-15 12:19,1,58400,Hamburger;Little Burger;Reg Fry;Regular Drink;Shake,
e_e006505,2308230002,2,0,0,1,2,,폴바셋,서울 강남구 언주로 738,,3005086,1168010800,2023-08-23 00:00,1,13000,아이스크림 라떼;생토마토 주스,
e_e006505,2308230003,1,0,0,1,2,2058512923,호미호식,서울 강남구 봉은사로4길 36,서울 강남구 역삼동 813-10,4166357,1168010100,2023-08-23 17:23,1,43000,우나기 마끼 덮밥;블랙 한우트러플;안심블랙카츠카레,
e_e006505,2308230004,2,1,1,1,2,4220102715,왕가탕후루,서울 강남구 강남대로102길 14,서울 강남구 역삼동 619-4,4166003,1168010100,2023-08-23 18:17,1,4000,샤인머스캣 ,
e_e006505,2308230005,2,0,0,1,2,1272522262,스타필드,서울 강남구 영동대로 513,,2122002,1168010500,2023-08-23 19:18,1,20000,헤어핀 ,
e_e006505,2308230005,1,1,1,1,2,2018189723,KFC,서울 강남구 영동대로 513,서울 강남구 삼성동 159,2122002,1168010500,2023-08-23 21:03,1,9800,핫크리스피1+1;에그타르트(1개);콜라(L),
e_e006505,2308230005,2,3,3,2,2,4418500644,스타필드,서울 강남구 영동대로 513,서울 강남구 삼성동 159,2122002,1168010500,2023-08-23 20:47,1,7900,버터,
e_e006506,2308160003,3,0,0,1,3,1308300018,부천시청(부천자연생태공원),경기 부천시 길주로 66,경기 부천시 상동 548-5,3000065,4119010900,2023-08-16 12:24,1,2800,입장권 ,
e_e006506,2308160004,3,0,0,2,3,1308211478,부천시(부천도시공사),경기 부천시 길주로 660,경기 부천시 춘의동 381,3000065,4119010300,2023-08-16 12:47,1,1000,주차비,
e_e006506,2308160005,1,0,0,1,3,7051102531,동심,경기 부천시 소향로 241,경기 부천시 중동 1135-1,3184007,4119010800,2023-08-16 13:46,1,25000,카다이프;돈카츠정식-온,
e_e006506,2308160006,1,1,1,1,3,8358502075,쉐이크쉑,경기 부천시 길주로 300,경기 부천시 중동 1140-1,3000065,4119010800,2023-08-16 14:01,1,6500,Caramel shake,
e_e006507,2308170002,3,0,0,1,2,1358202687,(재)삼성문화재단,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,,4409594,4146125026,2023-08-16 14:19,1,28000,,
e_e006507,2308170004,1,0,0,1,2,1892600827,삼미당막국수,경기 용인시 처인구 포곡읍 석성로 886,경기 용인시 처인구 포곡읍 마성리 268-1,3204040,4146125025,2023-08-17 14:46,1,34500,막국수;흑임자 막국수;감자전,
e_e006507,2308170005,1,0,0,1,2,2973900623,유운커피,경기 용인시 처인구 포곡읍 곡현로122번길 3,경기 용인시 처인구 포곡읍 유운리 145,4409064,4146125028,2023-08-17 16:47,1,20000,초코 휘낭시에;너트크림라떼;Ice 아메리카노;무화과 휘낭시에,
e_e006510,2308130003,1,0,0,1,2,6913800959,우리할매떡볶이,경기 안산시 단원구 화랑로 150,경기 안산시 단원구 원곡동 1001,3190080,4127310800,2023-08-13 12:45,1,17500,로제밀떡볶이세트;콜라,
e_e006510,2308130005,1,0,0,1,2,3612300883,스카롱,경기 안산시 단원구 선부광장1로 108,경기 안산시 단원구 선부동 1077-3,3191034,4127310900,2023-08-13 15:14,1,9000,바나나 카페라떼;초코모카라떼,
e_e006510,2308130007,1,0,0,1,2,1343105281,커피엔줄리엣,경기 안산시 단원구 선부광장로 67,경기 안산시 단원구 선부동 1077-17,3191036,4127310900,2023-08-13 16:32,1,8300,샤인머스켓(ICE);복숭아(아이스티),
e_e006510,2308130008,1,0,0,1,2,8396300140,오이시초밥,경기 안산시 단원구 선부광장로 27,경기 안산시 단원구 선부동 1076-17,3191036,4127310900,2023-08-13 18:42,1,28000,C코스,
e_e006513,2308170003,2,0,0,1,2,4310501061,밤가시버거,경기 고양시 일산동구 일산로372번길 46,경기 고양시 일산동구 정발산동 1350-4,4379163,4128510300,2023-08-17 12:36,1,31300,,
e_e006513,2308170004,2,0,0,1,2,5087560723,청년다방,경기 고양시 일산동구 정발산로 24,,3193031,4128510400,2023-08-17 13:17,1,16500,차돌떡볶이 중-기본맛,
e_e006513,2308170005,2,0,0,1,2,8411002354,오토김밥,경기 고양시 일산동구 중앙로 1233,경기 고양시 일산동구 장항동 848-1,3192094,4128510400,2023-08-17 13:28,1,9500,오토콤비 ,
e_e006513,2308170006,2,2,2,1,2,2138152063,(주)아성다이소,경기 고양시 일산동구 강석로 151,경기 고양시 일산동구 마두동 799-1,3193001,4128510500,2023-08-17 13:40,3,5500,블루투스 셀카봉 겸용 삼각대;아이시스8.0펫,
e_e006517,2308190006,1,0,0,1,2,1216266006,쏘리에스프레소바,서울 종로구 계동길 63,서울 종로구 계동 82-1,4100014,1111014800,2023-08-19 12:28,1,10700,콤보 2;듀플로(ICE),
e_e006517,2308190008,1,0,0,1,2,1040956395,진주회관,서울 중구 세종대로11길 26,서울 중구 서소문동 120-35,4103187,1114016600,2023-08-19 14:50,1,35000,,
e_e006517,2308190010,2,0,0,1,2,1208700270,랄프로렌코리아 유한회사,서울 강남구 학동로 343,서울 강남구 논현동 119,3122011,1168010800,2023-08-19 16:56,3,9000,폴로 남성티셔츠,
e_e006528,2308290007,1,0,0,2,1,2018121515,스타벅스,서울 용산구 이태원로 252,서울 용산구 한남동 683-139,3102009,1117013100,2023-08-29 18:23,3,7300,I-V)오렌지FYT ,
e_e006528,2308290008,3,0,0,1,1,1058728060,(주)이엠케이뮤지컬컴퍼니,서울 강남구 논현로 176,,3121022,1168011800,2023-08-29 18:12,1,21000,[레베카]뱃지1(10);[레베카]뱃지2(ACT) ,
e_e006529,2308150003,2,2,2,1,4,6318600114,파인밀 베이커리카페,경기 하남시 미사강변한강로 135,경기 하남시 망월동 834,3202055,4145010900,2023-08-15 13:15,1,14700,[음식]크루와상;[음식]올리브치아바타;[음식]마늘러스크,
e_e006529,2308150004,1,0,0,1,4,2128519282,주식회사 현대백화점천호점,서울 강동구 천호대로 1005,,2000008,1174010900,2023-08-15 14:17,1,24000,곰탕면;냉곰탕면,
e_e006531,2308200002,1,2,2,2,2,1318158713,주식회사 페이버,인천 연수구 인천타워대로197번길 16,인천 연수구 송도동 96,4856787,2818510600,2023-08-20 10:23,1,10000,맥반석계란3개;미역국,
e_e006531,2308200003,1,0,0,1,2,8785200533,꽃춘삼,인천 연수구 인천타워대로197번길 16,인천 연수구 송도동 96,4856787,2818510600,2023-08-20 14:37,1,36000,능이녹두삼계탕,
e_e006534,2308190003,1,0,0,1,2,1136300451,두부만드는집 순두부짬뽕,경기 광주시 남한산성면 남한산성로 741,경기 광주시 남한산성면 산성리 229-3,3211029,4161037021,2023-08-19 13:25,1,24000,,
e_e006534,2308190004,1,0,0,1,2,7321101397,카페 들,경기 광주시 남한산성면 남한산성로 482,경기 광주시 남한산성면 검복리 115-1,3211029,4161037028,2023-08-19 13:43,1,10600,초당옥수수타르트;아메리카노 아이스,
e_e006534,2308190006,3,0,0,1,2,3138700979,롯데시네마,경기 성남시 수정구 산성대로 267,경기 성남시 수정구 신흥동 4124,2179002,4113110100,2023-08-19 16:14,1,30000,관람권,
e_e006537,2308130004,2,0,0,1,2,1168162784,D-플래그쉽 ,서울 강남구 도산대로49길 27,서울 강남구 신사동 648-4,4166279,1168010700,2023-08-13 12:17,1,24000,모히또 인스턴트 티,
e_e006537,2308130006,1,0,0,1,2,3900200469,까폼,서울 강남구 선릉로153길 18,서울 강남구 신사동 655-15,4166472,1168010700,2023-08-13 13:36,1,42000,랭쌥;태국쌀국수 중,
e_e006537,2308130007,1,0,0,1,2,7740601441,우리집젤라또,서울 강남구 선릉로68길 7,서울 강남구 대치동 921-16,4166488,1168010600,2023-08-13 14:34,1,5000,페들라 2가지맛,
e_e006544,2308170002,1,3,3,1,2,1283922108,세븐스애비뉴,경기 안산시 단원구 동산로 268,,3191020,4127310700,2023-08-17 13:16,1,5900,오렌지 한라봉에이드 ,
e_e006544,2308170004,1,0,0,1,2,7158500792,노브랜드버거,서울 강남구 영동대로 513,,2122002,1168010500,2023-08-17 14:31,1,8900,NBB 오리지널세트;NBB 오리지널,
e_e006544,2308170007,1,0,0,1,2,1888802102,마초갈비,서울 강남구 삼성로96길 7,서울 강남구 삼성동 156-7,4166436,1168010500,2023-08-17 19:13,1,53000,,
e_e006544,2308170008,1,0,0,1,2,2718501762,배스킨라빈스,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,3122010,1168010500,2023-08-17 20:05,1,24400,아이스크림 퐁듀;해피볼 산리오캐릭터;노티드 미니 파우치,
e_e006546,2308110003,1,0,0,1,3,1270122572,할머니맷돌두부,경기 포천시 소흘읍 죽엽산로 425,경기 포천시 소흘읍 고모리 231-2,3213040,4165025026,2023-08-11 19:20,1,82000,,
e_e006550,2308080003,1,0,0,1,4,1728102020,그림정원(주),경기 양평군 양서면 양수로152번길 32-18,,4451909,4183033021,2023-08-08 09:54,1,50100,ICE 아메리카노;ICE 카페라떼;흑임자 크림 라떼(Only ICE);쌀소금빵;퀸아망_아몬드,
e_e006550,2308080005,1,0,0,1,4,8762600066,김명자낙지마당 ,경기 양평군 양서면 목왕로 39,경기 양평군 양서면 용담리 517-1,3217010,4183033022,2023-08-08 12:32,1,90000,낙지덮밥;산낙지연포탕,
e_e006552,2308130004,1,2,2,1,2,6568102756,현대프리미엄아울렛,경기 남양주시 다산순환로 50,경기 남양주시 다산동 6141,3351591,4136011200,2023-08-13 18:04,1,84800,텍사스로드하우스,
e_e006554,2308120002,1,0,0,1,4,2048631924,기흥복합휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-08-12 13:03,1,38000,짜장탕수육세트;자장면 ,
e_e006554,2308120002,1,0,0,2,4,1358125422,기흥(부산)휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-08-12 13:38,1,6200,컨디션헛개수;칠성)콘트라 블랙&샷;하늘보리,
e_e006554,2308120002,1,0,0,3,4,1358125422,기흥(부산)휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-08-12 13:29,1,4000,델리)착한통감자,
e_e006554,2308120003,2,0,0,1,4,1028144827,언더아머코리아(유),서울 강남구 강남대로 464,,2102001,1168010100,2023-08-12 15:16,1,110600,언더아머 남성트레이닝,
e_e006554,2308120005,1,0,0,1,4,2164027672,삼환축산,경기 화성시 동탄대로 597,경기 화성시 영천동 658-2,2348100,4159013100,2023-08-12 18:57,1,201600,코팅팬 숯불;숙성생삼겹;양념돼지목갈비;음료;참갈비살,
e_e006554,2308130001,1,0,0,1,4,5870401479,두리맛감자탕,경기 화성시 지산2길 13,경기 화성시 영천동 704-1,4852414,4159013100,2023-08-13 13:45,1,82000,,
e_e006555,2308110004,1,0,0,1,1,8868501905,후게츠,서울 중구 명동8길 21-5,서울 중구 명동2가 32-27,4103161,1114012700,2023-08-11 14:08,1,16000,후게츠 오코노미야끼,
e_e006555,2308110006,1,0,0,1,1,1361317038,몰또이탈리안에스프레소바,서울 중구 명동길 73,,4103165,1114012600,2023-08-11 14:40,1,4800,Sale,
e_e006555,2308110010,1,0,0,1,1,5358501818,북악팔각정(커피하우스),서울 종로구 북악산로 267,서울 종로구 평창동 산 6-17,3100019,1111018300,2023-08-11 16:56,1,5000,아메리카노(ICE),
e_e006557,2308090003,3,0,0,0,3,,에버랜드리조트 삼성물산,에버랜드로 199,,,,,1,43400,,4146125000
e_e006557,2308090003,2,3,3,1,3,1851202340,컴포즈커피,경기 과천시 과천대로2길 12,,3353562,4129010300,2023-08-09 10:30,1,4400,카페라떼(ICE);아메리카노(ICE) ,
e_e006557,2308090004,2,0,0,1,3,1358504288,삼성물산(주) 에버랜드리조트 ,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-08-09 17:48,1,13900,크록스)신발행사;크록스)지비츠,
e_e006557,2308090004,1,1,1,1,3,1358504288,삼성물산(쭈) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-08-09 15:48,1,36200,순등심돈가스세트;목살된장김치찌개반상 ,
e_e006557,2308090004,2,5,5,1,3,2118895935,폴바셋,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-08-09 17:53,1,7000,I 아이스크림 카페 라떼,
e_e006572,2309100002,1,0,0,1,2,2518501074,의왕(청계)휴게소,경기 의왕시 오전로 24,,3201025,4143010400,2023-09-10 12:27,1,5500,후라이드닭꼬치 ,
