TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,활동소비내역중복여부,숙박소비내역중복여부
e_e009156,케이펫페어 입장권,0,2,,송도컨벤시아 (케이펫페어),송도동 6-1  입장권 총 2만원이나 이벤트 당첨으로 무료,,,,,4,0,,2818510600,0,0
e_e009168,수영복,0,1,,노스페이스,에이케이플라자,,,,,2,160000,,4122011500,0,0
e_e009260,야구장 관람표,0,2,,티켓링크,올림픽로 19-2 서울종합운동장,,,,,1,28000,,1171010100,0,0
e_e009374,연극 티켓,0,1,,예그린 시어터,동숭길 130-5,,,,,4,31800,,1111016800,0,0
e_e009504,연극관람 티켓,0,2,,도토리씨어터,1-89 도토리 씨어터,,,,,4,18000,,1111016800,0,0
e_e009505,삼겹살 파인애플 깻잎 마늘 파김치 무알콜맥주,0,2,,이마트 트레이더스,2703,,,,,1,87300,,4128710400,0,0
e_e009513,에버랜드 정기권,1,4,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 506-21,3203081,4146125027,8/3/23 18:01,1,660000,,,2,0
e_e009566,롯데월드 입장권,0,2,,롯데월드,서울 송파구 올림픽로 240,,,,,1,60300,,1171010100,0,0
e_e009590,루덴시아 입장권 2매,1,2,1208800767,(주)쿠팡,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,8/27/23 9:43,1,37800,입장권,,0,0
e_e009655,치킨,1,2,,굽네치킨,서울 강동구 아리수로 419,서울 강동구 강일동 679-3,3000035,1174011000,8/26/23 18:34,1,24400,매콤소스;달콤소스;오리지널 곱빼기,,0,0
e_e009660,음료수 과일 간식거리,0,6,,편의점,편의점,,,,,1,20000,,4155025021,0,0
e_e009684,관람권,1,3,8248102515,주식회사인터파크,서울 마포구 와우산로21길 20-11,서울 마포구 서교동 358-121,4139458,1144012000,,1,29700,,,0,0
e_e009895,없음 미니멀 여행,2,1,2068650913,트레이더스 홀세일 클럽,경기 수원시 영통구 삼성로 2,,3177009,4111710600,8/26/23 16:51,1,14000,탄산음료;콤비네이션 조각피자;불고기 조각피자;닭반마리쌀국수,,0,0
e_e009895,없음 미니멀 여행,3,1,6601101355,크레이저커피,경기 수원시 영통구 센트럴타운로 15,경기 수원시 영통구 이의동 1335,3177031,4111710300,8/26/23 14:55,1,3000,아메리카노I(L) ,,0,0
e_e009940,빵,1,2,2010539632,파리바게뜨,경기 성남시 중원구 사기막골로 124,경기 성남시 중원구 상대원동 190-1,3179011,4113310500,8/26/23 10:16,1,15900,런치샌드위치;다크초코츄잉스타;new추억의소시지빵;더 부드러워진 아다지오 커피번;아침엔초코우유,,0,0
e_e009943,티켓+자켓대여권,1,1,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/1/23 13:49,1,0,캐리비안 베이 입장권;중고대 자켓 대여비,,1,0
e_e010037,케리비안베이 종일권,0,3,,케리비안베이,,,,,,1,195000,,4146125000,1,0
e_e010043,커피,1,1,3500701577,매머드익스프레스,서울 서대문구 충정로6길 59,,4136368,1141010400,8/31/23 9:07,1,1200,[포장]아메리카노(ice),,0,0
e_e010125,입장권,1,2,1358504288,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/23/23 0:00,1,68000,[B]에버랜드 화수목 종일권,,0,0
e_e010160,커피(아메리카노 2잔),1,2,5933601121,매머드익스프레스,경기 부천시 송내대로 29,경기 부천시 송내동 709-7,2000015,4119011400,8/23/23 10:19,1,2400,아메리카노 ICE(1샷),,0,0
e_e010281,스마트폰 방수팩,0,2,,다이소 안양역점,경기 안양시 만안구 만안로 244,,,,,1,10000,,4117110100,0,0
e_e010325,옷,1,1,1248586989,(주) 현대백화점 더현대 서울,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,2118001,1156011000,8/26/23 13:33,1,366000,어라운드율,,0,0
e_e010343,커피와 마스크,1,1,7394900922,CU,서울 광진구 자양로19길 10,서울 광진구 자양동 769-13,4112423,1121510500,9/5/23 11:14,1,5500,콜드브루바닐라;리앤웰비말검정대형,,0,0
e_e010365,인천투어패스 통합권 24시간 대인 2장,1,1,1538501713,엘에스컴퍼니,부산 해운대구 센텀중앙로 97,부산 해운대구 재송동 1208-2,3133020,2635010400,8/24/23 0:00,1,31800,[인천투어패스]24시간 이용권,,0,0
e_e010377,웅진플레이도시 입장권,0,4,,웅진플레이도시,572-1,,,,,2,129000,,4119010900,1,0
e_e010387,주전부리,2,4,7348701869,드림식자재마트,경북 경산시 하양읍 대학로298길 25,,4739260,4729025021,8/23/23 18:36,1,2980,옛날밤만쥬16입 ,,0,0
e_e010387,주전부리,3,4,7348701869,드림식자재마트,경북 경산시 하양읍 대학로298길 25,,4739260,4729025021,8/23/23 18:35,1,10930,정성쫀드기;깨보리건빵;동아마신다생수(토트넘);옛날밤만주;앵두콘,,0,0
e_e010442,아쿠아필드 수영장과 찜질스파 입장권,1,2,5248601528,네이버파이낸셜주식회사 ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,8/21/23 0:00,1,76000,[경기]아쿠아필드 고양 루프탑풀,,0,0
e_e010539,돗자리,0,2,,다이소,서울 성동구 왕십리광장로 17 비트플렉스 3층,,,,,1,5000,,1120010700,0,0
e_e010560,예매표,1,2,,국립중앙박물관,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,3102004,1117013500,8/25/23 16:00,1,28000,입장권,,0,0
e_e010678,월미바다열차티켓,1,2,,월미바다열차,인천 중구 월미로 6,,3149043,2811013800,9/16/23 15:00,1,16000,월미바다열차 승차권 ,,0,0
e_e010715,물총,0,2,,다이소 코엑스몰점,영동대로 513,,,,,1,6000,,1168010500,0,0
e_e010736,간식,0,2,,빽다방,115-4,,,,,1,4500,,4111513800,0,0
e_e010766,입장티켓,1,4,,넥스트에너지,,,,,8/25/23 10:49,1,100000,,,0,0
e_e010775,진격의 거인 전시회 티켓,0,2,,네이처랩스,AK플라자   4층,,,,,1,36000,,1144012100,0,0
e_e010803,안성팜랜드 입장권,1,2,1208643350,플레이스 엠,서울 강남구 테헤란로79길 6,서울 강남구 삼성동 144-19,4166758,1168010500,5/12/23 0:00,1,25000,안성팜랜드 입장권,,0,0
e_e010850,니지모리 스튜디오 입장권,1,2,,니지모리 스튜디오,경기 동두천시 천보산로 567-12,경기 동두천시 탑동동 885-12,3189032,4125011100,,1,40000,입장권,,0,0
e_e010884,호암미술관 전시예약,1,2,1358202687,(재)삼성문화재단,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,경기 용인시 처인구 포곡읍 가실리 산 12-8,4409594,4146125026,8/23/23 20:23,1,28000,한 점 하늘 김환기 입장권,,0,0
e_e010893,맥도날드셋트,1,4,1348518815,맥도날드,경기 시흥시 대은로 90,경기 시흥시 은행동 532-1,3199012,4139010600,9/2/23 13:51,3,14800,탄산음료 M/선택;빅맥/런치세트;창녕 갈리 비프 버거;후렌치 후라이 -M/단품,,0,0
e_e011054,가평레일바이크예약,1,3,,가평레일파크,경기 가평군 가평읍 장터길 14,경기 가평군 가평읍 읍내리 395-1,4448247,4182025021,8/27/23 0:00,1,0,탑승권,,0,0
e_e011128,패러글라이딩 예약금,0,1,,미래항공스포츠,경기 양평군 옥천면 동막길 49 패러글라이딩 선착장,,,,,5,30000,,4183034000,1,0
e_e011208,케이크,0,3,,겸재케이크,서울 종로구 필운대로2길 23,,,,,1,18000,,1111011000,0,0
e_e011247,영화티켓,1,2,,CGV,서울 영등포구 국제금융로 지하 15,서울 영등포구 여의도동 2-2,3118002,1156011000,8/27/23 12:50,1,16000,관람권,,2,0
e_e011252,고속버스 티켓,1,1,8998702113,금호익스프레스(주),울산 남구 삼산로 288,,3170026,3114010600,8/8/23 22:20,1,16900,버스표,,0,0
e_e011252,고속버스 티켓,2,1,8998702113,금호익스프레스(주),울산 남구 삼산로 288,,3170026,3114010600,8/20/23 22:28,1,16900,버스표 ,,0,0
e_e011389,호수카라반캠핑장 예약,1,4,3788800992,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,3100021,1114010200,8/17/23 20:01,1,171000,당일캠핑,,0,0
e_e011393,공연관람티켓,1,1,2208802594,(주)카카오엔터테인먼트,경기 성남시 분당구 판교역로 221,경기 성남시 분당구 삼평동 672,3179025,4113510900,8/22/23 11:43,1,66000,관람권,,0,0
e_e011405,루덴시아 입장권,1,4,1798801318,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010,4167038023,9/3/23 14:50,1,19900,입장권 ,,0,0
e_e011405,루덴시아 입장권,2,4,1798801318,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010,4167038023,9/3/23 14:51,1,19900,입장권,,0,0
e_e011405,루덴시아 입장권,3,4,1798801318,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010,4167038023,9/3/23 14:50,1,12500,입장권,,0,0
e_e011407,김밥,0,2,,꼬맹이김밥,장승남로 61,,,,,1,13800,,2820010300,0,0
e_e011408,테르메덴이용이벤트 당첨권2매,0,2,,테르메덴,사실로984,,,,,4,0,,4150036000,2,0
e_e011422,고기,1,2,1298670043,앵거스박 쇠고기상점,서울 은평구 서오릉로 224,,3000007,1138010400,9/3/23 10:41,1,42530,뚜껑이있는 와사비와 쌈장 소스;냉장.상품육.돈목살.내포크;냉장.상품육.본갈비살;냉장.상품육.꽃갈비살,,0,0
e_e011429,김밥,1,1,5112016223,동명김밥,경기 안산시 단원구 달미로 10,경기 안산시 단원구 선부동 1081,3191011,4127310900,8/27/23 7:19,1,8000,,,0,0
e_e011431,아쿠아슈즈,1,2,1208800767,쿠팡(주) ,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,8/29/23 23:58,3,23800,유세븐 DM 네오 아쿠아슈즈,,0,0
e_e011438,야구 관람 티켓,1,2,1448125090,티켓링크,경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,8/31/23 16:18,1,20000,관람권,,0,0
e_e011483,포스터덤프: 썸머 디깅 페스티벌 티켓,0,2,,포스터덤프: 썸머 디깅 페스티벌,280-6,,,,,1,18000,,1120011500,0,0
e_e011486,빛의시어터 관람 인터넷 구매 트립탓컴이 저렴해서 이용,1,1,1198184716,주식회사 씨트립코리아,서울 중구 수표로 34,,3005006,1114016100,8/26/23 15:23,1,17400,,,0,0
e_e011574,전시회 티켓,1,2,2788600984,주식회사 데일리샷,서울 강남구 언주로93길 27,서울 강남구 역삼동 677-3,4166623,1168010100,8/10/23 18:07,1,45000,[2일차] 스타보틀 그랜드 테이스팅 티켓,,0,0
e_e011575,스노쿨링 세트,0,1,,신성레포츠,1644-14,,,,,1,12500,,4213011600,0,0
e_e011582,아이쇼핑  영화관 카드내역이 없음  영화관 내부 사진찰영,0,3,,다산 프리미엄 아울렛 영화관,경기 남양주시 다산순환로 50,,,,,1,24000,,4136011200,0,0
e_e011588,점심식사 재료,1,3,,이마트,,,,,8/25/23 19:30,1,97480,노브랜드 미네랄워터;오뚜기 진라면 순한맛;NB)데리야끼닭꼬치;CJ 햇반;썬파워 부탄가스(기획),,0,0
e_e011588,점심식사 재료,2,3,5569900604,한우촌,서울 강서구 수명로 82,서울 강서구 내발산동 750,3115007,1150010600,8/25/23 19:57,1,77400,돼지고기 ,,0,0
e_e011592,영화표,1,1,,롯데시네마,서울 강서구 하늘길 38,,4145490,1150010900,8/23/23 17:23,3,15000,관란권,,0,0
e_e011631,아메가리카노,0,1,,메가커피 온수점,157,,,,,1,3000,,1153011000,0,0
e_e011742,스폰지밥의 우당탕탕 시간여행 예매,0,2,,대원미디어,40-999,,,,,1,23000,,1117012800,0,0
e_e011787,과자; 음료수,0,3,,원마트,마전로115번길10,,,,,1,10000,,2826011300,0,0
e_e011885,티켓,0,4,,안양워터랜드,153-32 1층,,,,,1,80000,,4117110100,2,0
e_e012063,고속버스터미널 티켓,1,2,1388128578,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,8/29/23 11:28,1,10800,버스표,,0,0
e_e012063,고속버스터미널 티켓,2,2,1388128578,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,8/29/23 19:13,1,11800,버스표,,0,0
e_e012346,레베카 티켓,1,2,8248102515,주식회사 인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,8/8/23 0:00,3,340000,뮤지컬<레베카>10주년 기념공원-관람권,,0,0
e_e012357,공연티켓,1,1,8248102515,(주)인터파크 트리플,서울 강남구 삼성로 512,,3122005,1168010500,7/28/23 0:00,3,14000,성남시립교향악단 정기연주회 입장권,,0,0
e_e012488,영화 티켓,1,1,1208514877,메가박스,서울 강남구 봉은사로 524,서울 강남구 삼성동 159,3122004,1168010500,8/25/23 8:18,1,8000,관람권,,0,0
e_e012514,김밥 음료수,1,5,6082834894,GS25,경기 부천시 상일로 69,경기 부천시 상동 397,3184006,4119010900,9/1/23 17:11,1,8800,과수원사과;참치마요김밥;혜자)참치마요,,0,0
e_e012682,펩시콜라 서울우유 맑은샘물 뽕따소다,1,1,3895800490,GS25,서울 동작구 남부순환로269길 97,서울 동작구 사당동 439-4,4157050,1159010700,9/1/23 12:02,1,5410,펩시콜라;서울우유;맑은샘물;빙)뽕따소다;포장봉투,,0,0
e_e012761,한국민속촌 입장티켓,1,4,2208183676,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,9/2/23 0:00,1,66000,한국민속촌 종일 자유이용권,,0,0
e_e012761,한국민속촌 입장티켓,2,4,2208183676,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,8/29/23 0:00,1,22000,한국민속촌 종일 자유이용권,,0,0
e_e012805,김밥,0,2,,김밥타운 노유점,52-65,,,,,1,9500,,1121510500,0,0
e_e013055,커피,0,3,,스타벅스,,,,,,1,9500,,4121010400,0,0
e_e013062,연극 비용,1,2,2118841856,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,9/4/23 0:00,1,20060,[몬스터데이]연극 슬기로운 신혼생활 관람권,,0,0
e_e013063,뮤지컬 티켓,0,2,,인터파크티켓,131,,,,,1,322000,,1114016300,0,0
f_f000041,식료품 및 간식,0,2,,고덕 그라시움 GS 슈퍼,그라시움 아파트 상가내에 있는 GS 슈퍼,,,,,1,33720,,1174010200,0,0
f_f003663,수상레저 예약금,0,2,,가평빠지붐붐수상레저,북한강변로854,,,,,5,20000,,4182025000,1,0
e_e000297,공연티켓,1,1,,예스24,,,,,5/21/23 14:00,1,49500,관람권,,0,0
e_e000297,공연티켓,2,1,1418117437,(주)더블케이엔터테인먼트,,,,,5/19/23 18:13,1,36000,관람권,,0,0
e_e000308,워킹온더클라우드 식당예약,1,2,1898702127,더테이스터블 주식회사,서울 영등포구 63로 40,서울 영등포구 여의도동 61-3,3118001,1156011000,5/26/23 0:16,1,439200,워킹 온 더 클라우드 별빛 기념일 패키지,,0,0
e_e000394,전시회표,1,1,,서울시립미술관,서울 관악구 남부순환로 2076,서울 관악구 남현동 1059-13,2000003,1162010300,5/20/23 0:00,3,10000,입장권,,0,0
e_e000431,식품,1,5,5010494805,다산 왕식자재마트,경기 구리시 산마루로 300,경기 구리시 사노동 147-8,3196005,4131010200,5/26/23 14:21,1,82870,돈생목살;코카조지아헤이즐넛향아메;서울우유짜요딸기카톤;서울우유비요뜨쿠키앤크림;서울우유비요뜨초코링,,0,0
e_e000431,식품,2,5,2058550913,이마트,경기 남양주시 도농로 24,경기 남양주시 다산동 4001-29,3197018,4136011200,5/26/23 11:47,1,68020,필라이트후레쉬1.6L페;크라운 과자 10개 골;블랑제리 단품류;피코크 파주장단콩순;국산콩 콩나물,,0,0
e_e000478,주유비,1,3,1258211307,안성(부산)주유소,경기 안성시 원곡면 경부고속도로 365,경기 안성시 원곡면 반제리 642-6,1000001,4155038027,6/4/23 13:38,1,35999,주유비,,0,0
e_e000528,버스승차권구매,1,1,3118100025,(주)충남고속,충남 예산군 예산읍 금오대로 35-14,충남 예산군 예산읍 산성리 647,2263001,4481025025,5/12/23 22:35,1,8700,버스표,,0,0
e_e000528,버스승차권구매,2,1,3118100025,(주)충남고속,충남 예산군 예산읍 금오대로 35-14,충남 예산군 예산읍 산성리 647,2263001,4481025025,5/21/23 0:00,1,12700,버스비,,0,0
e_e000589,연극 댄스네이션 티켓,1,1,,,,,,,4/24/23 0:00,1,21500,관람권,,0,0
e_e000853,입장권예약,1,3,,덕평공룡수목원,경기 이천시 마장면 작촌로 282,경기 이천시 마장면 작촌리 산 58-1,3207048,4150034033,,1,24300,입장권,,2,0
e_e000853,입장권예약,2,3,2050272554,덕평공롱수목원(매표소1),경기 이천시 마장면 작촌로 282,,3207048,4150034033,5/27/23 12:31,1,0,입장권,,0,0
e_e001020,고속버스 승차권,1,1,1148281180,금호,,,,,5/26/23 20:34,1,16100,버스표,,0,0
e_e001379,고기,0,6,,제주한아름정육마트,143 한아름정육마트,,,,,5,100000,,5011010800,0,0
e_e001399,유부초밥 재료 및 음료,1,3,1668501140,농협하나로마트 동탄점,경기 화성시 동탄순환대로27길 30,,4852384,4159013100,6/3/23 18:31,1,21270,버섯(새송이)/국산;당근/국산;감자/국산;등심(안성한돈);테라(캔);주부초밥짱,,0,0
e_e001496,반찬; 식재료; 양념 등,0,8,,마켓컬리,743,,,,,1,543000,,4157025325,0,0
e_e002039,호암미술관 전시 티켓,1,2,,호암미술관,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,경기 용인시 처인구 포곡읍 가실리 산 12-8,4409594,4146125026,6/3/23 10:00,1,28000,관람권,,0,0
e_e002078,컵라면; 유부초밥; 닭강정; 밥; 물; 콜라,0,2,,CU 일산강선8단지점,강선마을 8단지 상가동 1층 111호,,,,,1,25000,,4128710200,0,0
e_e002112,에버랜드 입장권,1,2,,(주)삼성물산 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,6/4/23 0:00,1,74800,입장권,,0,0
e_e002190,김밥재료,1,2,6498500379,더스테이힐링파크,경기 가평군 설악면 한서로268번길 157,,4448290,4182031027,6/3/23 11:00,1,16000,(ICE)시그_아메리카노;가나슈 케이크,,2,0
e_e002190,김밥재료,2,2,1278549339,GS 더 프레쉬,경기 의정부시 용현로 143,경기 의정부시 민락동 691-1,3181036,4115010600,6/1/23 21:09,1,28880,밀양)햇당근(봉); 다다기오이(3입/봉; 목우촌)살코기햄; 리얼)김밥단무지; 대림큰잔치게맛살,,0,0
e_e002191,안성팜랜드 입장티켓,0,1,,안성팜랜드,대신두길 28,,,,,4,10000,,4155025000,1,0
e_e002337,소고기; 돼지고기; 바나나; 회; 콜라; 비빔면 등,0,5,,구로 블랙앵거스,도림로 84,,,,,1,70000,,1153010200,0,0
e_e002379,전시회 티켓,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,6/3/23 13:51,1,17000,,,0,0
e_e002485,먹을거리,1,4,2128125544,(주)이마트에브리데이,서울 서대문구 거북골로 34,,3112003,1141012000,6/8/23 12:26,1,48560,오뚜기밥;오뚜기 튀김우동;재사용봉투20L;제주냉동대패구이;친환경만가닥버섯,,0,0
e_e002510,캐리비안베이 미들 종일권,1,1,,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,5/31/23 12:36,1,26900,캐리비안베이 미들종일권,,1,0
e_e002515,콘서트 티켓,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,4/27/23 12:03,1,528000,관람권 ,,0,0
e_e003119,고기,1,4,8769901434,미스터 정육왕,경기 구리시 체육관로74번길 67,경기 구리시 수택동 852,4388174,4131010500,6/22/23 11:02,1,22630,한돈삼겹살,,0,0
e_e003135,없음,0,1,,없음,,,,,,4,0,,1144012700,0,0
e_e003142,물과 캔커피.졸음껌,0,1,,하모니마트,,,,,,1,6000,,4127110300,0,0
e_e003177,고기;멜론;하몽,0,2,,홈플러스 가양점,홈플러스스페셜 가양점,,,,,1,37500,,1150010400,0,0
e_e003315,패러글라이딩 체험권,1,2,3218700325,주식회사 양평패러글라이딩파크,경기 양평군 옥천면 신촌길 80,경기 양평군 옥천면 신복리 335-7,4451814,4183034023,6/1/23 1:15,1,400000,스페셜코스 체험권,,0,0
e_e003437,국립수목원입장권,1,2,,,,,,,6/14/23 10:35,1,2000,,,0,0
e_e003437,국립수목원입장권,2,2,1138521083,NHN한국사이버결제 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,6/14/23 10:48,1,2000,국립수목원 입장권,,0,0
e_e003503,입장표,2,2,1138638602,주식회사스마틱스,서울 영등포구 경인로 775,서울 영등포구 문래동3가 55-20,3000028,1156012100,6/24/23 1:17,1,11000,아침고요수목원 단품입장권,,0,0
e_e003511,선풍기,1,1,1288625924,주식회사 알앤알,서울 영등포구 양평로22길 21,,4154617,1156012900,6/16/23 15:36,1,29900,머레이 2세대 냉각 에어컨 휴대용 선풍기,,0,0
e_e003537,고기;소세지,0,4,,능동 하나로마트,445-1,,,,,1,35240,,4159011800,0,0
e_e003551,불멍용 오로라가루,0,2,,아트박스 하남스타필드점,616,,,,,1,3900,,4145010600,0,0
e_e003601,캠핑장 예약,1,2,,마실휴양캠핑장,경기 화성시 비봉면 남전로162번길 51-25,경기 화성시 비봉면 남전리 29-2,4430227,4159032022,6/26/23 12:08,3,50000,,,0,0
e_e003651,삼겹살,1,2,6629701262,대한축산,대구 북구 구리로 183-8,대구 북구 국우동 736,3145011,2723012200,6/25/23 20:41,1,33285,캠핑고기세트 삼겹살 목살 9종 구성품 바베큐 2인분,,0,0
e_e003713,삼겹살,1,1,5248601528,네이버파이낸셜주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,,1,12800,,,0,0
e_e003714,야구티켓,1,3,,,,,,,6/15/23 0:00,1,44000,관람권,,0,0
e_e003953,전시회 티켓,1,2,2208742885,야놀자레저,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,6/22/23 0:00,1,27000,아쿠아플라넷 63 ART입장권,,0,0
e_e003957,고속버스 티켓,1,1,1148102382,(주)한일고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,6/26/23 10:19,1,15300,버스표,,0,0
e_e003957,고속버스 티켓,2,1,2198101636,(주)중앙고속,경기 화성시 풀무골로 1,경기 화성시 영천동 651-866,3210155,4159013100,6/28/23 13:40,1,12999,버스표,,0,0
e_e004023,취식 재료,1,10,3471102219,한탄강관광지매점,경기 연천군 전곡읍 선사로 76,경기 연천군 전곡읍 전곡리 696-15,3215024,4180025321,7/7/23 0:00,1,10400,,,0,0
e_e004023,취식 재료,2,10,1208550460,롯데마트,경기 김포시 김포한강2로 41,경기 김포시 장기동 2031,3209022,4157010400,7/7/23 13:11,1,53780,자두;복숭아;유명산지 수박,,0,0
e_e004023,취식 재료,3,10,3471102219,한탄강관광지매점,경기 연천군 전곡읍 선사로 76,경기 연천군 전곡읍 전곡리 696-15,3215024,4180025321,7/7/23 18:09,1,12000,,,0,0
e_e004023,취식 재료,4,10,3471102219,한탄강관광지매점,경기 연천군 전곡읍 선사로 76,경기 연천군 전곡읍 전곡리 696-15,3215024,4180025321,7/7/23 18:08,1,20200,,,0,0
e_e004023,취식 재료,5,10,,,,,,,,1,497030,동물복지란;동원레겐스부르거;허니글로우파인애;버터오징어;국산한우등심,,0,0
e_e004215,콘서트 티켓,1,2,8248102515,(주)인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,6/22/23 0:00,1,332000,싸이흠뻑쇼 SUMMERSWAG2023-서울 관람권,,0,0
e_e004387,먹거리(채소 고기 등),1,2,1208800767,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,7/4/23 19:49,1,44890,곰곰 1+등급 무항생제 특란 포함 총 7건,,0,0
e_e004637,수영모,1,1,1208800767,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,7/4/23 18:08,1,3290,아쿠윈 스판 수모,,0,0
e_e004777,고기 술 라면등,1,2,2068650913,이마트,서울 노원구 마들로3길 15,서울 노원구 월계동 333-1,4130262,1135010200,7/15/23 10:48,1,80560,백산수;트로피칼 톡소다;종가 맛김치;스프라이트;CJ햇반,,0,0
e_e004932,참치회,0,2,,브이아이피참치도매유통 주식회사,40,,,,,5,66290,,1141010100,0,0
e_e005387,관람티켓,0,2,,스마트인퍼니,롯데월드몰 아쿠아리움 롯데타워 스카이라운지,,,,,1,78000,,1171010100,0,0
e_e005387,관람티켓,1,2,2208796800,(주)스마트인피니,서울 강남구 압구정로42길 27,서울 강남구 신사동 643-22,4166523,1168010700,7/21/23 11:23,1,78000,[잠실]서울스카이+롯데월드아쿠아리움,,0,0
e_e005467,어둠 속의 대화 입장권,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,7/5/23 0:00,3,66000,북촌 어둠속의대화 입장권 ,,0,0
e_e005634,식재료,1,2,,B마트 성남,경기 성남시 수정구 수정로 267,경기 성남시 수정구 신흥동 66-2,3178018,4113110100,7/31/23 19:23,1,27660,위너스 냉장 춘천식 닭갈비;외갓집 속초식 닭강정 매콤달콤 양념;The더 건강한 후랑크;하선정 쌈무 새콤;미트포유 냉동 무연골 대패삼겹살,,0,0
e_e005905,케이크,1,4,6343701230,띠또 케이크,서울 송파구 거마로7길 9-16,서울 송파구 거여동 178-87,4169048,1171011300,7/29/23 12:00,1,37000,,,0,0
e_e005949,커피; 과자; 물; 음료수,0,4,,파머스마켓,325-2,,,,,1,15650,,2917011700,0,0
e_e006485,아이 간식과 음료,0,3,,폴렌 베이커리외,218,,,,,4,15000,,4148010800,0,0
e_e006784,아쿠아필드 찜질스파 티켓구매,0,3,,아쿠아필드,370,,,,,1,48600,,4128111200,1,0
e_e007264,뮤지컬 티켓 구매,1,2,,세종문화회관 대극장,서울 종로구 세종대로 지하 175,,2005001,1111011900,8/2/23 0:00,1,228000,관람권;수수료,,0,0
e_e007276,커피,0,2,,메머드커피 신정교점,신목로 31 1층 102호,,,,,1,3200,,1147010100,0,0
e_e007363,티켓,1,2,,캐리비안 베이,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,8/22/23 7:12,1,29000,모니모 자켓 PKG,,0,0
e_e007363,티켓,2,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,8/3/23 21:53,1,37000,캐리비안 베이 ,,0,0
e_e007411,메이드카페 입장료,1,2,2300902392,오마이,서울 마포구 와우산로23길 35-3,서울 마포구 서교동 345-26,4139460,1144012000,8/29/23 10:10,3,20000,오마이 메이드카페 ,,1,0
e_e007520,최현우 마술쇼 관람표,1,2,8248102515,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,8/15/23 0:00,1,123200,2023 최현우 Answe관람권,,0,0
