TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,방문지,방문지 주소,비고
e_e004066,2307020007,2,1,1,1,1,1122121360,어글리베이커리,서울 마포구 월드컵로13길 73,서울 마포구 망원동 400-1,4139485,1144012300,2007-02-23 12:27,1,22000,감동의초코맘모스;찐초코크림빵;얼그레이크림빵;옥수수좋아해;보냉팩소,,어글리 베이커리,서울 마포구 월드컵로13길 73,
e_e004066,2307020009,2,0,0,1,1,5111311569,폼폼 그라운드,서울 종로구 대학로 57,서울 종로구 연건동 128-8,3100002,1111016600,6/30/23 13:18,1,110000,스웨그에이지 관람권,,홍익대학교 대학로 아트센터,서울 종로구 대학로 57,
e_e004066,2307020012,2,0,0,1,1,,GS25,대구 달서구 성지로 12,대구 달서구 용산동 412-1,3147023,2729011100,2007-02-23 20:44,1,1010,,,GS25 달서 하이츠점,대구 달서구 성지로 12,
e_e004071,2306300003,3,0,0,0,2,,경복궁,사직로 161 경복궁,,,,,1,6000,,1111011500,경복궁,서울 종로구 사직로 161,
e_e004071,2306300004,1,0,0,1,2,1010870218,스파게티가있는풍경,서울 종로구 새문안로 103-1,서울 종로구 신문로1가 1-1,3005004,1111012000,6/30/23 18:11,1,37800,,,스파게티가 있는 풍경 광화문역점,서울 종로구 새문안로 103-1,
e_e004071,2306300005,1,0,0,1,2,5038701038,널담은공간 경복궁점,서울 종로구 삼청로 24,서울 종로구 사간동 65-1,3100007,1111014400,6/30/23 18:35,1,12000,아메리카노 ICE;필윗커피,,널 담은 공간 경복궁점,서울 종로구 삼청로 24,
e_e004071,2306300007,1,0,0,1,2,2143800790,레일라,서울 종로구 자하문로13길 4-7,서울 종로구 통인동 102,4100265,1111010800,6/30/23 22:06,1,35000,,,stand by me,서울 종로구 자하문로13길 4-7,
e_e004071,2307010002,1,0,0,1,2,7388600564,애즈라이크,서울 종로구 효자로7길 23,서울 종로구 통의동 7-33,4100558,1111010600,2007-01-23 13:09,1,33000,리코타베이컨샌드위치;한우소고기샐러드;수박주스,,애즈 라이크,서울 종로구 효자로7길 23,
e_e004071,2307010003,1,0,0,1,2,1063529971,온그라운드,서울 종로구 자하문로10길 23,서울 종로구 창성동 117-12,4100262,1111010500,2007-01-23 13:15,1,13000,I-아메리카노;I-라떼,,온그라운드 지상사,서울 종로구 자하문로10길 23,
e_e004072,2307010003,1,0,0,1,2,7617700354,장모한상,인천 서구 여우재로 119,인천 서구 가좌동 613,3156058,2826011200,2007-01-23 14:13,1,33000,,,장모한상,인천 서구 여우재로 119,
e_e004072,2307010006,2,0,0,1,2,1210912320,신포닭강정,인천 중구 우현로49번길 3,인천 중구 신포동 1-12,4247239,2811012400,2007-01-23 16:41,1,17000,,,신포 닭강정 본점,인천 중구 우현로49번길 3,
e_e004072,2307010007,2,0,0,1,2,7692800423,타르트야,인천 중구 우현로49번길 32-1,인천 중구 내동 215-21,4247239,2811013300,2007-01-23 16:49,1,2500,에그타르트 ,,타르트야 신포시장 본점,인천 중구 우현로49번길 32-1,
e_e004072,2307010008,1,0,0,1,2,1212276833,카페팟알,인천 중구 신포로27번길 96-2,인천 중구 관동1가 17,4247169,2811010900,2007-01-23 15:23,1,11500,팥빙수;찹쌀떡;나가사키 카스텔라 1조각,,팟알,인천 중구 신포로27번길 96-2,
e_e004072,2307010009,2,0,0,1,2,8406100087,원보,인천 중구 차이나타운로 48,인천 중구 북성동2가 10-3,3149056,2811013900,2007-01-23 15:00,1,5000,,,홍두병 차이나타운점,인천 중구 차이나타운로 48,
e_e004072,2307010010,2,0,0,1,2,2117300375,털보 공가네,인천 중구 차이나타운로 46,인천 중구 북성동2가 10-1,3149056,2811013900,2007-01-23 14:58,1,5000,,,공가네,인천 중구 차이나타운로 46,
e_e004073,2306300002,3,1,1,1,2,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,6/30/23 0:00,1,28320,가평 남이섬 입장권,,남이섬,강원특별자치도 춘천시 남산면 남이섬길 1,
e_e004073,2306300002,2,2,2,1,2,2218142076,(주)남문 이매진나미,강원특별자치도 춘천시 남산면 남이섬길 1,,4454832,5111040030,6/30/23 11:46,1,4500,원형압축수세미 ,,남이섬,강원특별자치도 춘천시 남산면 남이섬길 1,
e_e004073,2306300003,1,0,0,1,2,1322562984,초원닭갈비,경기 가평군 가평읍 호반로 2556,경기 가평군 가평읍 달전리 452-3,3216049,4182025023,6/30/23 13:40,1,44000,,,초원 닭갈비 막국수,경기 가평군 가평읍 호반로 2556,
e_e004073,2307010001,1,0,0,1,2,1321018562,청하가든,경기 가평군 청평면 청군로 36,경기 가평군 청평면 하천리 517-1,3213060,4182032523,2007-01-23 11:55,1,28000,메밀막국수;메밀전 ,,청하가 든 막국수,경기 가평군 청평면 청군로 36,
e_e004073,2307010002,3,0,0,1,2,,경기도잣향기푸른숲,경기 가평군 상면 축령로 289-146,,3216043,4182033023,2007-01-23 12:29,1,2000,입장권 ,,경기도 잣향기 푸른 숲,경기 가평군 상면 축령로 289-146,
e_e004073,2307010003,1,0,0,1,2,5794001103,카페아토,경기 가평군 상면 수목원로 183,경기 가평군 상면 행현리 375-6,3216056,4182033023,2007-01-23 13:30,1,23000,말차마들렌;초코마들렌;아메리카노;생과일 수박 스무디,,더 플래츠,경기 가평군 상면 수목원로 183,
e_e004074,2307060003,3,0,0,1,1,1338515343,노원구청(타임뮤지엄박물관-매표소),서울 노원구 화랑로 608,,3005046,1135010300,2007-06-23 11:33,1,6000,입장권,,타임뮤지엄,서울 노원구 화랑로 608,
e_e004074,2307060004,1,0,0,1,1,2178300445,카페 기차가 있는 풍경,서울 노원구 화랑로 608,,3005046,1135010300,2007-06-23 13:01,1,5500,아이스 기차 모카 ,,카페 기차가 있는 풍경,서울 노원구 화랑로 608,
e_e004074,2307060006,3,0,0,1,1,2178300445,노원기차마을2,서울 노원구 화랑로 622,서울 노원구 공릉동 29-53,3005046,1135010300,2007-06-23 14:01,1,2000,입장권,,노원 기차마을 스위스간,서울 노원구 화랑로 622,
e_e004074,2307060009,1,0,0,1,1,5101261486,명이칼국수,서울 노원구 동일로180길 53,,4130176,1135010300,2007-06-23 15:07,1,4500,,,명동 홍두깨 손칼국수,서울 노원구 동일로180길 53,
e_e004074,2307060011,1,0,0,1,1,1720700740,상상과자점,서울 노원구 동일로186길 77-7,서울 노원구 공릉동 504-15,4130180,1135010300,2007-06-23 17:26,1,9000,딸기라떼;초코휘낭시에,,상상 과자점,서울 노원구 동일로186길 77-7,
e_e004074,2307070001,1,0,0,1,1,7061801489,온늘,서울 노원구 동일로178길 11-9,서울 노원구 공릉동 577-13,4130174,1135010300,2007-07-23 11:25,1,9900,아이스티;잠봉뵈르 크로아상 ,,메트로폴리스,서울 노원구 동일로178길 11-9,
e_e004074,2307070004,1,0,0,1,1,6775700347,디저트 1905,서울 중랑구 동일로163길 17,서울 중랑구 묵동 239-143,4118127,1126010400,2007-07-23 12:58,1,8000,스콘;초코라떼I,,디저트 195,서울 중랑구 동일로163길 17,
e_e004076,2307020002,1,0,0,1,5,2991301220,국수야,서울 강북구 인수봉로 156,서울 강북구 수유동 461-39,3108005,1130510300,2007-02-23 12:59,1,30000,,,국수야 본점,서울 강북구 인수봉로 156,
e_e004076,2307020004,1,0,0,1,5,2018121515,스타벅스,서울 강북구 삼양로 689,서울 강북구 우이동 346,3005041,1130510400,2007-02-23 14:00,3,17500,I-T)아메리카노;I-V)아메리카노;T)제주유기농말차F;초콜릿드리즐,,파라스파라 서울,서울 강북구 삼양로 689,
e_e004076,2307020004,1,5,5,1,5,2102424186,우와곱창,서울 도봉구 도봉로103길 10,서울 도봉구 쌍문동 103-245,4127092,1132010500,2007-02-23 18:50,1,24400,야채곱창 ,,파라스파라 서울,서울 강북구 삼양로 689,
e_e004076,2307020004,1,5,5,2,5,6488802787,주식회사 래인본,서울 도봉구 덕릉로59길 6,서울 도봉구 창동 601-25,4127042,1132010700,2007-02-23 18:48,1,103400,참이슬 오리지널 외 2,,파라스파라 서울,서울 강북구 삼양로 689,
e_e004076,2307030001,1,0,0,1,5,5068530334,파라스파라,서울 강북구 삼양로 689,서울 강북구 우이동 346,3005041,1130510400,2007-03-23 7:04,1,198000,BK(Adult),,우디 플레이트,서울 강북구 삼양로 689,
e_e004076,2307030002,1,0,0,1,5,2101940260,옥류헌릴렉스,서울 강북구 삼양로181길 142,,4124222,1130510400,2007-03-23 11:17,1,18500,아메리카노(ICE);녹차라떼(ICE),,옥류한,서울 강북구 삼양로181길 142,
e_e004084,2307010002,1,0,0,0,2,,시카노이에,서울 종로구 경희궁1길 32 신문로하우스 101호,,,,,1,36000,,1111012000,시가 노이에,서울 종로구 경희궁1길 32,
e_e004084,2307010004,1,0,0,0,2,,에스알이커피룸,서울 종로구 필운대로1길 17 1층,,,,,1,12000,,1111011300,에스알이 커피룸,서울 종로구 필운대로1길 17,
e_e004084,2307010005,2,0,0,1,2,5640702307,남매다과점,서울 종로구 사직로 105,서울 종로구 내자동 29-2,3100005,1111011400,2007-01-23 15:39,1,7000,말차갸또 ,,남매 다과점,서울 종로구 사직로 105,
e_e004084,2307010006,2,0,0,1,2,1018216155,서서울농협하나로마트사직점,서울 종로구 사직로8길 4,서울 종로구 사직동 9,4100135,1111011500,2007-01-23 15:56,1,12870,해찬들 찍장 오리지널;친환경깐양파2입;새송이버섯;종갓집맛김치;오뚜기열라면묶음,,서서울농협 하나로마트 사직점,서울 종로구 사직로8길 4,
e_e004087,2307080003,1,0,0,1,2,1010810433,대장장이,서울 종로구 북촌로 42-4,서울 종로구 가회동 202-1,3100004,1111014600,2007-08-23 13:57,1,40500,Ricotta Salad;Margherita Extra;Sprite,,대장장이 화덕피자,서울 종로구 북촌로 42-4,
e_e004087,2307080004,2,0,0,1,2,3298501979,런던 베이글 뮤지엄,서울 종로구 북촌로4길 20,,4100110,1111014800,2007-08-23 14:07,1,26500,Brickslane sandwich;Spring onion pretzel bagel;Potato cheese bagel;Onion bagel;Ice pack L,,런던 베이글 뮤지엄 안국점,서울 종로구 북촌로4길 20,
e_e004087,2307080006,1,0,0,1,2,7308501882,GS25,서울 종로구 효자로 45,서울 종로구 창성동 35,3100017,1111010500,2007-08-23 6:04,1,1000,맑은샘물,,나정순 할미 주꾸미,서울 동대문구 무학로 144,
e_e004087,2307080006,1,0,0,2,2,2042843513,호남식당,서울 동대문구 무학로 144,서울 동대문구 용두동 119-20,3005033,1123010200,2007-08-23 17:46,1,32000,쭈꾸미;볶음밥,,나정순 할미 주꾸미,서울 동대문구 무학로 144,
e_e004087,2307080006,1,0,0,3,2,2042843513,호남식당,서울 동대문구 무학로 144,서울 동대문구 용두동 119-20,3005033,1123010200,2007-08-23 17:46,1,30000,쭈꾸미양념,,나정순 할미 주꾸미,서울 동대문구 무학로 144,
e_e004087,2307090001,1,2,2,1,2,6978501057,편백집용산아이파크몰점,서울 용산구 한강대로23길 55,,4106418,1117012800,2007-09-23 12:54,1,52800,A2세트,,아이파크몰 용산점,서울 용산구 한강대로23길 55,
e_e004100,2307070002,1,0,0,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2007-07-23 11:09,1,14500,훈제소시지;클라우드 캔맥주 ,,캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e004100,2307070002,6,1,1,2,2,1358504288,캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2007-07-23 10:19,3,16000,자켓일반 ,,캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e004100,2307070003,1,0,0,1,2,7218502214,제줏간,경기 용인시 기흥구 관곡로 96,경기 용인시 기흥구 구갈동 354-3,3204007,4146310200,2007-07-23 22:23,1,81500,특삼겹살;특목살;참이슬 후레쉬;활화산볶음밥,,제줏간 기흥구청점,경기도 용인시 기흥구,
e_e004100,2307080002,1,0,0,1,2,8392000667,역전우동,경기 용인시 기흥구 죽전로 20,경기 용인시 기흥구 보정동 1263,3204055,4146311800,2007-08-23 12:19,1,17000,불오뎅;냉우동-기본;매콤치킨마요덮밥 우동세트,,역전 가락국수 41 용인 죽전점,경기 용인시 기흥구 죽전로 20,
e_e004100,2307080003,1,0,0,1,2,5150877410,오민,경기 용인시 기흥구 죽전로15번길 15-2,경기 용인시 기흥구 보정동 1181-6,4412231,4146311800,2007-08-23 13:10,1,11000,아메리카노-ICE,,오민,경기 용인시 기흥구 죽전로15번길 15-2,
e_e004100,2307080004,2,0,0,1,2,1440251588,맛있는그릇가게캐슬,경기 성남시 분당구 대왕판교로 336,경기 성남시 분당구 궁내동 291-1,3180005,4113511200,2007-08-23 15:15,1,20800,킹덤 핑크로즈;주방잡화,,맛있는 그릇가게,경기 용인시 기흥구 신정로 202-7,
e_e004101,2306300003,3,0,0,1,2,2158605260,아이파크몰 용산점 챔피언 1250,서울 용산구 한강대로23길 55,,4106418,1117012800,6/30/23 11:07,1,24000,입장권,,챔피언 125 아이파크몰 용산점,서울 용산구 한강대로23길 55,
e_e004101,2306300003,3,0,0,2,2,2158605260,아이파크몰,서울 용산구 한강대로23길 55,,4106418,1117012800,6/30/23 11:14,1,2500,플레이타임 입장권,,챔피언 125 아이파크몰 용산점,서울 용산구 한강대로23길 55,
e_e004101,2306300004,1,0,0,1,2,1208185957,에이치디씨아이파크몰 주식회사,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,4106418,1117012800,6/30/23 0:00,1,18000,,,아이파크몰 맞이방 4층 나주곰탕,서울 용산구 한강대로23길 55,
e_e004101,2306300005,2,0,0,1,2,7738601800,(주)영풍문고,서울 용산구 한강대로23길 55,,4106418,1117012800,6/30/23 14:24,1,9500,포켓몬스터XY-후파:광 ,,영풍문고 용산 아이파크점,서울 용산구 한강대로23길 55,
e_e004101,2306300005,2,0,0,2,2,7738601800,(주)영풍문고,서울 용산구 한강대로23길 55,,4106418,1117012800,6/30/23 14:43,1,13000,신비아파트고스트볼ZE,,영풍문고 용산 아이파크점,서울 용산구 한강대로23길 55,
e_e004105,2307080003,1,0,0,1,2,8643600290,숯가마한우집,경기 양평군 옥천면 신촌길 47,,4451814,4183034023,2007-08-23 15:35,1,52000,,,고기굽는마당,경기 양평군 옥천면 신촌길 47,
e_e004105,2307080004,1,0,0,1,2,7192401278,흑유재,경기 양평군 개군면 신내길7번길 36,경기 양평군 개군면 공세리 298-5,4451787,4183041025,2007-08-23 16:18,1,13000,I 아메리카노;I 카페라떼,,흑이 재,경기 양평군 개군면 신내길7번길 38,
e_e004105,2307080005,1,0,0,1,2,3818101789,(주)두머리,경기 양평군 양서면 두물머리길 103-8,경기 양평군 양서면 양수리 781,4451350,4183033021,2007-08-23 18:43,1,8000,,,두물머리,경기 양평군 양서면 두물머리길 103-8,
e_e004107,2307030003,1,0,0,1,1,3038600091,브릭루즈,경기 파주시 지목로 145,경기 파주시 신촌동 39-3,3206081,4148012000,2007-03-23 11:19,1,59000,[빅set]아메리카노;고구마피자,,브릭 룰즈,경기 파주시 지목로 143,
e_e004107,2307030004,2,0,0,1,1,2048634391,네파(주),서울 강남구 광평로 281,,3122002,1168011500,2007-03-23 13:22,1,19000,네파 남성등산점퍼/재킷,,롯데 프리미엄 아울렛 파주점,경기 파주시 문발로 284,
e_e004114,2307010003,1,0,0,1,2,1380917677,전라도 옛맛손팥칼국수,경기 의왕시 안양판교로 379,경기 의왕시 청계동 534,3012010,4143010800,2007-01-23 13:27,1,20000,,,전라도 팥 바지락칼국수,경기 의왕시 안양판교로 379,
e_e004114,2307010004,2,0,0,1,2,1078163829,(주)코스트코 코리아,서울 서초구 양재대로 159,서울 서초구 양재동 217-6,2000006,1165010200,2007-01-23 15:30,1,126080,벨버드애견패드;샐러드 2종;아보카도;수박한통 국내산;미국냉장부채살팩,,코스트코 양재점,서울 서초구 양재대로 159,
e_e004116,2307080003,1,1,1,1,1,2018121515,스타벅스,서울 서초구 서초대로77길 27,,4163435,1165010800,2007-08-23 15:38,1,5000,I-G)아메리카노,,스타벅스 강남 2점,서울 서초구 서초대로77길 27,
e_e004116,2307080004,1,0,0,1,1,6248501122,꼬꼬아찌,서울 강남구 테헤란로1길 28-1,서울 강남구 역삼동 817-8,4166722,1168010100,2007-08-23 18:07,1,41500,숯불 살로만;라면사리;치즈사리;생맥주 ,,꼬꼬 아찌 숯불치킨 강남역점,서울 강남구 테헤란로1길 28-1,
e_e004116,2307080005,1,0,0,1,1,6305100797,오엠지개판포차,서울 서초구 서초대로77길 29,서울 서초구 서초동 1307-29,4163435,1165010800,2007-08-23 21:51,1,61000,"오징어, 한치, 쥐포, 땅콩;생맥;맥주",,이엠지 개판 포차,서울 서초구 서초대로77길 29,
e_e004122,2307070002,3,2,2,1,4,,썬밸리 워터파크,경기 여주시 강변유원지길 45,,4442019,4167011800,2007-07-23 0:00,1,40000,입장권,,선밸리 호텔 워터파크,경기 여주시 강변유원지길 45,
e_e004122,2307070003,1,0,0,1,4,2191701896,우정옥,경기 여주시 여양로233번길 5-34,경기 여주시 천송동 589-3,4442510,4167012000,2007-07-23 19:46,1,94000,전통돼지갈비찜;매운소곱창갈비찜;공기밥,,이정옥,경기 여주시 여양로233번길 5-34,
e_e004122,2307080001,1,0,0,1,4,3658602011,훈이네 빵카페,경기 여주시 대신면 보통1길 142,경기 여주시 대신면 보통리 215-9,4442169,4167035036,2007-08-23 10:29,1,28900,마늘빵;크림빵;팥도너츠;생딸기라떼;(I)아메리카노;(H) 아메리카노,,훈이네 빵 카페,경기 여주시 대신면 보통1길 142,
e_e004122,2307080001,2,1,1,1,4,3658602011,훈이네 빵카페,경기 여주시 대신면 보통1길 142,경기 여주시 대신면 보통리 215-9,4442169,4167035036,2007-08-23 10:49,1,24300,5구 세트;치즈퐁듀,,훈이네 빵 카페,경기 여주시 대신면 보통1길 142,
e_e004122,2307080002,2,0,0,1,4,6828600349,여주프리미엄아울렛,경기 여주시 명품로 360,,3214025,4167011200,2007-08-23 14:05,3,85700,New Balance 키즈;New Balance 의류,,신세계 프리미엄 아울렛 여주,경기 여주시 명품로 360,
e_e004122,2307080002,2,0,0,2,4,2018153657,(주)신세계인터내셔날,경기 여주시 명품로 360,,3214025,4167011200,2007-08-23 12:21,1,71100,GAP ,,신세계 프리미엄 아울렛 여주,경기 여주시 명품로 360,
e_e004122,2307080002,2,0,0,3,4,1028144827,여주 프리미엄아울렛,경기 여주시 명품로 360,,3214025,4167011200,2007-08-23 12:37,1,29000,Under armou,,신세계 프리미엄 아울렛 여주,경기 여주시 명품로 360,
e_e004122,2307080002,2,0,0,4,4,2018153657,여주프리미엄아울렛,경기 여주시 명품로 360,,3214025,4167011200,2007-08-23 14:55,1,13400,원피스;스낵,,신세계 프리미엄 아울렛 여주,경기 여주시 명품로 360,
e_e004122,2307080002,2,0,0,5,4,3493300257,토리샘,경기 여주시 점동면 어우실길 67,,4442311,4167031025,2007-08-23 12:59,1,4000,식혜,,신세계 프리미엄 아울렛 여주,경기 여주시 명품로 360,
e_e004122,2307080003,1,0,0,1,4,8192500218,장수막국수,경기 여주시 연하동로 139,경기 여주시 연라동 634-1,3214044,4167011100,2007-08-23 16:20,1,27000,,,장수 막국수,경기 여주시 연하동로 139,
e_e004132,2306300001,1,0,0,1,2,1418142009,(주)금풍푸드 심학산 도토리국수,경기 파주시 교하로681번길 12,경기 파주시 동패동 1096-4,4418048,4148011300,6/30/23 11:24,1,41000,쟁반국수;들깨수제비,,심학산 도토리 국수 본점,경기 파주시 교하로681번길 12,
e_e004132,2306300003,1,0,0,1,2,5078800907,모쿠슈라프렌치카페,경기 파주시 조리읍 기곡길 138,,4418092,4148026224,6/30/23 12:51,1,15500,소금빵;아메리카노ICE,,모쿠슈라 프렌치카페,경기 파주시 조리읍 기곡길 138,
e_e004135,2306300003,1,0,0,1,1,2981201346,충청도횟집,인천 남동구 장도로 71,인천 남동구 논현동 111-144,3153068,2820011000,6/30/23 21:47,1,10000,,,충청도 횟집,인천 남동구 장도로 71,
e_e004135,2306300006,2,2,2,1,1,8488200242,60플러스행복일자리,인천 남동구 만수로 95,,3153029,2820010300,6/30/23 22:07,1,3000,아메리카노-ICE,,새우 타워,인천 남동구 만수로 95,
e_e004141,2307010002,1,1,1,1,2,5341800930,고도식,서울 송파구 백제고분로45길 28,서울 송파구 송파동 55-7,4169197,1171010400,2007-01-23 13:27,1,53000,알등심(2인);양백차돌구이,,고도식 잠실점,서울 송파구 백제고분로45길 28,
e_e004141,2307010003,2,0,0,0,2,,픽닷,668-23,,,,,1,5000,,1120010900,킴스 델리 마켓,서울 송파구 백제고분로45길 13,
e_e004141,2307010003,1,1,1,1,2,1215451148,킴스델리 마켓,서울 송파구 백제고분로45길 13,서울 송파구 송파동 43,4169197,1171010400,2007-01-23 13:33,1,24600,토마토바질베이글;누룽지미스콘;옥수수미스콘;KIMS상하목장(컵),,킴스 델리 마켓,서울 송파구 백제고분로45길 13,
e_e004141,2307010004,2,4,4,1,2,1113094877,송파 유성주차장,서울 송파구 송파대로48길 19,서울 송파구 송파동 30-7,4169350,1171010400,2007-01-23 13:59,1,8000,주차비,,파로스 관광호텔,서울 송파구 올림픽로10길 5,
e_e004141,2307010005,2,0,0,2,2,8438501330,이디야,서울 송파구 올림픽로 76,,3123023,1171010100,2007-01-23 15:56,1,3200,ICED 아메리카노,,잠실종합운동장 올림픽 주경기장(싸이 흠뻑 쇼),서울 송파구 올림픽로 25,
e_e004141,2307010006,1,0,0,1,2,1208765763,우아한형제들,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2007-01-23 23:11,1,52600,,,파로스 관광호텔,서울 송파구 올림픽로10길 5,
e_e004141,2307010006,2,1,1,2,2,2150874677,CU,서울 송파구 올림픽로8길 13,서울 송파구 잠실동 178-3,4169446,1171010100,2007-01-23 23:33,1,35900,양파링;스윙칩디핑갈릭;컵얼음;츄파춥스게코젤리,,파로스 관광호텔,서울 송파구 올림픽로10길 5,
e_e004141,2307020001,1,0,0,1,2,2951501858,위커파크,서울 송파구 석촌호수로 230,서울 송파구 석촌동 158-5,3123009,1171010500,2007-02-23 11:15,1,59500,라구 소스 리가토니;오지 빅 크랙퍼스트;[S] ICED 아메리카노;[치즈]크림브륄레,,위커 파크 웨스트,서울 송파구 석촌호수로 230,
e_e004141,2307020002,1,0,0,1,2,1208607029,(주)커피빈코리아,서울 송파구 석촌호수로 222,,3123009,1171010500,2007-02-23 12:18,1,11600,ICE아메리카노 ,,커피빈 석촌호수점,서울 송파구 석촌호수로 222,
e_e004142,2307160003,1,0,0,1,3,6642001500,황금성,경기 포천시 영북면 운천로9번길 1,경기 포천시 영북면 운천리 506-47,4439478,4165039021,7/16/23 13:25,1,24000,짜장면;짬뽕밥;짜장밥,,황금성,경기 포천시 영북면 운천로9번길 1,
e_e004142,2307170001,1,0,0,1,3,1273884860,한양갈비,경기 포천시 군내면 호국로 1549,경기 포천시 군내면 구읍리 707-1,3000136,4165031021,7/17/23 12:38,1,52000,한양불고기;갈비탕(보통),,한양 갈비,경기 포천시 군내면 호국로 1549,
e_e004142,2307170002,1,0,0,1,3,3720102856,카페세그루,경기 포천시 호병골길 107,경기 포천시 신읍동 520-1,4439832,4165010100,7/17/23 13:03,1,17500,달걀빵;밀키웨이라떼;크리스 애플망고 주스,,카페 세 그루,경기 포천시 호병골길 107,
e_e004142,2307170002,3,1,1,1,3,5858101891,농업회사법인아쿠아스,경기 포천시 호병골길 107,경기 포천시 신읍동 520-1,4439832,4165010100,7/17/23 14:01,1,29000,,,카페 세 그루,경기 포천시 호병골길 107,
e_e004142,2307170002,6,2,2,1,3,5858101891,농업회사법인아쿠아스,경기 포천시 호병골길 107,경기 포천시 신읍동 520-1,4439832,4165010100,7/17/23 15:06,1,10000,,,카페 세 그루,경기 포천시 호병골길 107,
e_e004146,2307220005,1,0,0,1,2,1331303568,셀렉토커피,경기 안양시 만안구 경수대로1273번길 49,경기 안양시 만안구 석수동 110-20,4346015,4117110200,7/22/23 15:13,1,9200,아메리카노(선라이즈)-ICE;아이스크림,,셀렉트 커피 관악역점,경기 안양시 만안구 경수대로1273번길 49,
e_e004146,2307220007,1,0,0,1,2,1094761293,삼막골 산채보리밥,경기 안양시 만안구 삼막로96번길 9-55,경기 안양시 만안구 석수동 112-1,4346122,4117110200,7/22/23 17:25,1,16000,,,삼막골 산채 보리밥,경기 안양시 만안구 삼막로96번길 9-55,
e_e004146,2307220008,1,0,0,1,2,1731700586,커피볶는정,경기 안양시 만안구 삼막로96번길 19,,4346122,4117110200,7/22/23 17:36,1,17000,밤식빵;초콜릿;녹차라떼 Ice,,커피 볶는 정 본점,경기 안양시 만안구 삼막로96번길 19,
e_e004146,2307220010,2,1,1,1,2,1233698771,우리마트,경기 안양시 만안구 장내로125번길 10,경기 안양시 만안구 안양동 676-145,4346298,4117110100,7/22/23 19:46,1,2380,미에로화이바 350;프링글스어니언맛,,우리 마트,경기 안양시 만안구 장내로125번길 10,
e_e004146,2307230001,1,0,0,1,2,8401101306,투썸플레이스,경기 안양시 만안구 예술공원로131번길 8,경기 안양시 만안구 석수동 820,4346274,4117110200,7/23/23 12:41,1,9000,아이스아메리카노(R),,투썸플레이스 안양예술공원점,경기 안양시 만안구 예술공원로131번길 8,
e_e004146,2307230002,1,0,0,1,2,3361300665,청춘생고기 왕갈비탕,경기 안양시 만안구 예술공원로 146,,3183019,4117110100,7/23/23 15:15,1,48000,,,청춘 생고기 왕갈비탕 전문점,경기 안양시 만안구 예술공원로 146,
e_e004148,2307110002,1,0,0,1,1,6387400387,청담동마녀김밥,서울 관악구 남부순환로218길 1,서울 관악구 봉천동 869-6,4160250,1162010100,2007-11-23 11:14,1,5900,마녀김밥;음료수,,청담동 마녀 김밥 서울대입구역점,서울 관악구 남부순환로218길 1,
e_e004148,2307110003,3,0,0,1,1,1410120003,카메라타뮤직스페이스,경기 파주시 탄현면 헤이리마을길 83,경기 파주시 탄현면 법흥리 1652-129,4418865,4148032022,2007-11-23 13:34,1,12000,입장권,,카메라타,경기 파주시 탄현면 헤이리마을길 83,
e_e004148,2307110004,1,0,0,1,1,8098501214,나인블럭,경기 파주시 회동길 145,경기 파주시 문발동 524-3,4418895,4148011500,2007-11-23 17:58,1,16000,감바스 알리오 올리오,,나인 블록 출판도시점,경기 파주시 회동길 145,
e_e004148,2307110005,1,0,0,0,1,,파스쿠찌 파주지혜의숲점,,,,,,1,11400,,4148011500,파스쿠찌 파주 지혜의 숲점,경기 파주시 회동길 145,
e_e004148,2307110005,1,0,0,1,1,1281841037,행간과여백,경기 파주시 회동길 77-20,경기 파주시 문발동 532-4,4418895,4148011500,2007-11-23 13:36,1,6000,[ICE]버터스카치라테,,파스쿠찌 파주 지혜의 숲점,경기 파주시 회동길 145,
e_e004148,2307110007,2,0,0,1,1,2123241357,GS25,경기 파주시 지목로 48,경기 파주시 문발동 278-8,3206081,4148011500,2007-11-23 23:56,1,6300,카스타드소보루;플레인모찌롤;삼양라면(대컵),,GS25 파주 문벌 사랑 점,경기 파주시 지목로 48,
e_e004148,2307120002,1,0,0,1,1,1288702248,갈대의집,경기 파주시 광인사길 163-2,경기 파주시 문발동 500-7,4418034,4148011500,2007-12-23 13:16,1,9000,,,갈대의 집 본점,경기 파주시 광인사길 163-2,
